Q2,Q2_corr,xbj,xbj_corr,z,z_corr,RunGroup,y_RD,error_RD,y_RD_rho,yield_neg,yield_pos,charge_neg,charge_pos,yield_neg_rho,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,Residual
5.5,4.64363,0.425,0.43787,0.575,0.57518,530.0,3.14785,1.06642,2.81201,1.0859,1.8713,298.041,169.227,0.0735753,0.0735753,1.24316,1.05072,2.14062,1.82361,6.84567,3.25314,0.423484,0.555219,3.255,0.026774214725891365
5.5,4.93679,0.475,0.468835,0.575,0.572161,530.0,3.30541,0.903988,2.77072,1.76996,3.00327,298.041,169.227,0.180546,0.180546,2.0106,1.69197,3.4929,2.99788,6.4759,3.11306,0.450004,0.550093,3.21456,0.22567195044097646
5.5,4.76167,0.475,0.480063,0.375,0.388614,520.0,5.2024,2.12659,4.95275,0.980544,1.45482,461.197,272.206,0.0294698,0.0294698,1.24141,1.05275,1.91335,1.74168,6.04172,3.88793,0.460792,0.372889,2.05415,0.1672786198757001
5.5,5.1379,0.525,0.52275,0.375,0.390612,520.0,9.49884,4.60504,9.21472,1.38204,1.77695,461.197,272.206,0.0234603,0.0234603,1.417,1.14723,2.19364,1.94181,5.57388,3.58905,0.499943,0.373833,2.04545,1.0289662057791622
5.5,5.61529,0.575,0.572367,0.375,0.391008,520.0,4.99338,2.2603,4.843,0.770311,1.15589,461.197,272.206,0.0184857,0.0184857,0.790289,0.674028,1.2278,0.992019,5.07917,3.27402,0.545129,0.372403,2.04399,0.13366686701670827
5.5,4.75989,0.475,0.481879,0.425,0.42425,520.0,5.55787,1.40752,5.20971,2.33424,3.40207,461.197,272.206,0.109223,0.109223,3.06187,2.69002,4.83386,4.24029,6.00286,3.67729,0.462893,0.40682,2.23432,0.7512690376254265
5.5,5.08469,0.525,0.525808,0.425,0.424267,520.0,4.17514,0.703926,3.89591,4.32999,6.84006,461.197,272.206,0.199797,0.199797,5.93605,5.12617,9.40766,8.17331,5.47038,3.36815,0.502796,0.404898,2.18725,-0.3683476675705097
5.5,5.46194,0.575,0.567195,0.425,0.421456,520.0,4.65114,1.06906,4.34911,2.50471,3.83438,461.197,272.206,0.108482,0.108482,3.15341,2.70611,5.00231,4.43955,5.04956,3.12894,0.537457,0.396235,2.16305,0.226690769513952
5.5,4.75996,0.475,0.482029,0.475,0.472942,520.0,4.27126,1.02919,3.80727,1.6844,2.64302,461.197,272.206,0.124903,0.124903,2.42181,2.20073,3.95323,3.77782,5.99975,3.41633,0.462743,0.453915,2.49104,0.24008783306974596
5.5,5.07391,0.525,0.523128,0.475,0.470856,520.0,4.72412,0.925053,4.17168,3.06233,4.66729,461.197,272.206,0.228128,0.228128,4.18688,3.5607,6.86839,6.20763,5.50925,3.1665,0.499386,0.448351,2.4357,0.7971483345801288
5.5,4.75969,0.475,0.480338,0.475,0.480423,510.0,2.5475,0.58541,2.31408,1.58314,2.92194,498.407,243.451,0.0859913,0.0859913,1.85535,1.56339,3.05021,2.61945,6.03394,3.39541,0.461059,0.461112,2.53906,-2.4022839098197846
5.5,5.11773,0.525,0.521025,0.475,0.481651,510.0,3.83245,0.911531,3.56094,1.88862,3.06108,498.407,243.451,0.0827209,0.0827209,2.21743,1.83208,3.67316,3.15916,5.58709,3.15526,0.497856,0.460459,2.52245,-0.05802379648985018
5.5,4.74769,0.475,0.480058,0.525,0.522026,510.0,3.62422,0.824373,3.22458,1.8416,3.03635,498.407,243.451,0.129577,0.129577,2.32853,1.90392,3.92794,3.22152,6.02696,3.16993,0.460507,0.501036,2.75459,0.08637487276212029
5.5,5.01339,0.525,0.510587,0.525,0.511655,510.0,3.02609,1.06806,2.70544,0.681486,1.18929,498.407,243.451,0.0498625,0.0498625,0.95619,0.839199,1.61333,1.36652,5.68833,3.06299,,,2.6798,-0.5474004054316461
5.5,4.6699,0.475,0.467957,0.575,0.559477,500.0,0.141633,0.348886,-0.0386501,0.185705,0.673703,333.597,176.721,0.0249991,0.0249991,0.308211,0.262609,0.530597,0.451402,6.1929,3.05605,,,2.9794,-8.819452286490446
5.5,4.78462,0.525,0.525122,0.325,0.341324,450.0,4.55302,1.34576,4.37852,0.977911,1.50622,1083.42,332.659,0.0251254,0.0251254,1.08916,0.951467,1.59721,1.45066,5.21059,3.57717,0.500859,0.325273,1.65518,-0.4814761619881121
5.5,5.20585,0.575,0.572888,0.325,0.341774,450.0,5.14484,1.96043,4.95448,0.750513,1.11692,1083.42,332.659,0.0196585,0.0196585,0.823172,0.669378,1.20646,0.962514,4.76414,3.27384,0.543965,0.324145,1.6527,0.007684177293448945
5.5,4.77088,0.525,0.527907,0.375,0.374314,450.0,5.8014,1.02012,5.50305,3.13841,4.52271,1083.42,332.659,0.126795,0.126795,4.12586,3.74546,6.20696,5.59768,5.15123,3.39268,0.503161,0.355312,1.80176,0.8810923883861074
5.5,5.08116,0.575,0.568687,0.375,0.371849,450.0,8.29718,2.00894,7.84229,2.67321,3.53579,1083.42,332.659,0.114994,0.114994,3.517,3.14305,5.28149,4.74643,4.73572,3.14,0.537377,0.347228,1.76912,1.706339066513417
5.5,4.51991,0.475,0.491293,0.425,0.41821,450.0,3.55039,1.45294,3.31059,0.316517,0.525192,1083.42,332.659,0.0143828,0.0143828,0.504439,0.450306,0.786461,0.719717,5.56353,3.43694,0.470208,0.399659,2.05038,-0.6830844125230802
5.5,4.75991,0.525,0.526816,0.425,0.419824,450.0,5.9215,1.19777,5.54984,2.10891,3.02298,1083.42,332.659,0.101245,0.101245,2.88865,2.61457,4.51377,4.10877,5.15978,3.19559,0.501285,0.398782,2.02151,1.2082818627510326
5.5,5.05956,0.575,0.559787,0.425,0.411564,450.0,4.85066,2.02692,4.41078,0.408228,0.617551,1083.42,332.659,0.0321483,0.0321483,0.661002,0.651311,1.0279,0.980603,4.86096,3.05617,,,1.98203,0.16794835261454627
5.5,4.51943,0.475,0.490537,0.425,0.429849,440.0,3.28715,1.34172,3.02627,0.341036,0.579682,852.698,497.192,0.017461,0.017461,0.435533,0.387019,0.68557,0.635782,5.57727,3.39129,0.469296,0.410894,2.11077,-0.8525418983732256
5.5,4.77396,0.525,0.524211,0.425,0.431912,440.0,5.21673,1.15681,4.99453,1.67736,2.48681,852.698,497.192,0.0465697,0.0465697,1.97381,1.65323,3.12246,2.72196,5.21637,3.17323,0.499685,0.411509,2.09619,0.739413134077939
5.5,4.51774,0.475,0.490496,0.475,0.473326,440.0,3.54736,1.25477,3.41153,0.428446,0.711102,852.698,497.192,0.00991263,0.00991263,0.625225,0.51924,1.01472,0.886237,5.5764,3.17358,0.469839,0.452891,2.32451,-0.36613434671612266
