Q2,Q2_corr,xbj,xbj_corr,z,z_corr,RunGroup,y_RD,error_RD,y_RD_rho,yield_neg,yield_pos,charge_neg,charge_pos,yield_neg_rho,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad
4,3.40844,0.375000,0.370596,0.675000,0.663952,110,8.87559,3.84974,7.72942,9.08279,11.842,46.6482,49.077,0.77508,0.77508,10.4134,8.44408,18.1983,15.2975
4,3.30402,0.375000,0.378977,0.325000,0.338565,350,6.36628,2.03046,6.17107,5.6351,7.93006,167.857,90.7974,0.141741,0.141741,10.0527,9.61844,14.3045,13.7327
4,3.65722,0.425000,0.423113,0.325000,0.340193,350,5.88915,1.79113,5.67376,5.93366,8.51758,167.857,90.7974,0.154203,0.154203,8.98433,7.95746,12.907,11.779
4,3.29812,0.375000,0.381187,0.375000,0.373659,350,5.45983,0.976225,5.27233,13.208,19.3419,167.857,90.7974,0.352966,0.352966,21.4726,20.2223,31.3892,29.8888
4,3.56532,0.425000,0.42512,0.375000,0.375074,350,6.49872,0.969282,6.20539,24.5121,34.3187,167.857,90.7974,0.817191,0.817191,31.1789,28.3567,45.8549,42.904
4,3.89095,0.475000,0.473551,0.375000,0.377612,350,5.48615,0.860245,5.28498,19.865,29.0531,167.857,90.7974,0.559186,0.559186,24.7214,22.5184,36.5423,33.3434
4,4.19785,0.525000,0.521731,0.375000,0.379207,350,8.71879,2.36586,8.32523,11.9703,15.6653,167.857,90.7974,0.407088,0.407088,11.735,10.2807,17.3583,15.4213
4,3.29792,0.375000,0.382532,0.425000,0.419042,350,6.62521,1.53366,6.32192,8.1427,11.3463,167.857,90.7974,0.272861,0.272861,11.9201,11.2412,17.9822,17.83
4,3.54225,0.425000,0.426274,0.425000,0.421931,350,6.42173,1.01468,5.75322,17.9755,25.2415,167.857,90.7974,1.3969,1.3969,22.7487,21.5472,34.6474,34.3092
4,3.80497,0.475000,0.474912,0.425000,0.422801,350,4.50594,0.62679,4.1809,19.5972,30.275,167.857,90.7974,1.03831,1.03831,25.4081,22.6503,38.8959,34.5395
4,4.04906,0.525000,0.521916,0.425000,0.422887,350,6.49743,1.29264,6.1274,15.0663,21.095,167.857,90.7974,0.73707,0.73707,16.4823,14.7801,25.2879,21.8013
4,4.4054,0.575000,0.563455,0.425000,0.418903,350,6.16488,2.4628,5.61753,3.66534,5.20005,167.857,90.7974,0.231299,0.231299,3.71323,3.09968,5.68936,4.77211
4,3.46152,0.425000,0.431856,0.475000,0.461415,350,5.60553,1.86952,5.59167,3.12595,4.54564,167.857,90.7974,0.00834988,0.00834988,3.55409,3.69181,5.57552,5.34437
4,3.67785,0.475000,0.476877,0.475000,0.468766,350,4.72152,1.10939,3.96929,6.99131,10.6571,167.857,90.7974,0.796102,0.796102,9.61242,8.61301,15.2454,13.9513
4,3.30339,0.375000,0.379787,0.425000,0.429657,340,4.80815,1.08784,4.15136,9.99135,15.152,163.336,72.9859,1.01968,1.01968,16.9355,14.9712,25.8034,22.5415
4,3.63074,0.425000,0.423508,0.425000,0.432713,340,5.74059,1.27765,5.39821,12.3996,17.9182,163.336,72.9859,0.484623,0.484623,17.4474,14.7563,26.911,23.8701
4,4.04706,0.475000,0.472852,0.425000,0.433088,340,6.245,1.90174,5.87732,7.71375,10.9078,163.336,72.9859,0.334468,0.334468,10.2797,8.76583,16.0236,13.6522
4,4.36221,0.525000,0.518323,0.425000,0.43659,340,2.85762,1.12577,2.78261,2.74668,4.88273,163.336,72.9859,0.0406503,0.0406503,2.73867,2.15978,4.3026,3.4932
4,3.29894,0.375000,0.381485,0.475000,0.473505,340,3.30191,0.605696,2.69892,10.5001,17.8225,163.336,72.9859,1.2896,1.2896,18.7719,16.283,29.5376,25.4141
4,3.56124,0.425000,0.425689,0.475000,0.473754,340,5.0614,0.797718,4.67321,19.9152,29.7719,163.336,72.9859,1.09421,1.09421,27.2322,24.2432,43.3542,39.3801
4,3.86561,0.475000,0.47359,0.475000,0.476192,340,5.09123,0.873678,4.75259,19.0286,28.4004,163.336,72.9859,0.891902,0.891902,24.0597,20.3253,38.6881,32.7169
4,4.21619,0.525000,0.519158,0.475000,0.473994,340,6.12839,1.85695,5.7805,8.14908,11.5786,163.336,72.9859,0.292702,0.292702,9.44913,7.64385,15.2749,12.9235
4,3.29665,0.375000,0.382074,0.525000,0.521777,340,7.20085,2.00377,6.13554,7.67118,10.4774,163.336,72.9859,0.87379,0.87379,11.3332,10.4907,18.4135,17.4531
4,3.54649,0.425000,0.425945,0.525000,0.522692,340,4.45314,0.691031,4.20509,16.2897,25.2513,163.336,72.9859,0.636579,0.636579,20.7508,18.2189,34.2215,30.4308
4,3.83533,0.475000,0.472223,0.525000,0.521404,340,5.45712,1.06422,4.90913,14.4136,21.1102,163.336,72.9859,1.02791,1.02791,18.9431,16.0393,31.5612,26.8267
4,4.24487,0.525000,0.512563,0.525000,0.516177,340,5.6526,2.61221,4.99339,2.7419,3.97836,163.336,72.9859,0.199286,0.199286,3.3676,2.77065,5.64153,4.94257
4,3.46812,0.425000,0.42703,0.575000,0.564462,340,5.97661,2.1167,5.2137,4.64163,6.63757,163.336,72.9859,0.320828,0.320828,5.74423,4.56011,9.75028,8.83167
4,3.30002,0.375000,0.380539,0.525000,0.524908,330,5.60029,1.34015,4.73529,10.9513,15.9289,86.0119,112.713,1.16795,1.16795,16.4027,14.2278,26.7544,24.0354
4,3.60123,0.425000,0.423647,0.525000,0.52862,330,3.36698,0.61454,3.02779,13.9364,23.5104,86.0119,112.713,0.901477,0.901477,19.407,16.4194,32.1684,27.5424
4,4.01441,0.475000,0.472441,0.525000,0.52818,330,4.08782,1.02513,3.6739,8.9836,14.2807,86.0119,112.713,0.577788,0.577788,12.0127,9.78717,20.1778,16.769
4,4.34678,0.525000,0.512104,0.525000,0.52464,330,2.61053,1.31995,2.29676,1.7795,3.2581,86.0119,112.713,0.125339,0.125339,1.90191,1.5589,3.21377,2.6615
4,3.29882,0.375000,0.38117,0.575000,0.573439,330,5.32401,1.27092,4.11357,9.65898,14.241,86.0119,112.713,1.40812,1.40812,14.3133,11.8467,24.0584,20.979
4,3.56131,0.425000,0.424562,0.575000,0.572714,330,4.77245,0.883598,4.03602,16.2519,24.6981,86.0119,112.713,1.59743,1.59743,21.614,17.7111,36.9212,31.4452
4,3.94878,0.475000,0.467354,0.575000,0.566113,330,5.50713,1.65645,4.62844,6.38124,9.3232,86.0119,112.713,0.731838,0.731838,8.02998,6.96763,13.8456,12.1542
4,3.29419,0.375000,0.380483,0.625000,0.621027,330,6.65355,1.97429,6.36746,6.87418,9.56868,86.0119,112.713,0.179763,0.179763,9.26726,7.57657,15.9636,14.0135
4,3.56467,0.425000,0.41682,0.625000,0.612386,330,6.90718,2.73416,4.66752,4.12103,5.68456,86.0119,112.713,0.980966,0.980966,5.74392,5.09923,10.0144,9.16372
4,3.68106,0.425000,0.422728,0.575000,0.586349,320,3.44035,1.17027,2.8026,3.76384,6.30678,102.643,72.8146,0.461357,0.461357,6.79072,5.79958,11.6806,9.98129
4,3.29437,0.375000,0.380045,0.625000,0.621987,320,5.14486,1.27195,4.17563,8.47085,12.6064,102.643,72.8146,1.046,1.046,11.9281,10.0358,20.579,18.098
4,3.5895,0.425000,0.416749,0.625000,0.614401,320,3.54272,1.17609,2.84419,4.08417,6.78135,102.643,72.8146,0.489846,0.489846,6.76556,5.52097,11.8131,10.0007
4.75,4.70516,0.425000,0.422266,0.325000,0.344858,180,6.39312,3.52995,6.22598,1.18523,1.66618,227.573,140.285,0.0238488,0.0238488,1.46676,1.38956,2.22222,2.16312
4.75,4.16456,0.375000,0.378652,0.375000,0.374499,180,4.42754,0.579743,4.26286,13.7888,21.4103,227.573,140.285,0.363383,0.363383,17.1063,15.3318,25.9921,23.727
4.75,4.56642,0.425000,0.424409,0.375000,0.377033,180,5.37526,0.700988,5.19555,17.2317,25.3404,227.573,140.285,0.425874,0.425874,20.561,18.5795,31.5709,28.9575
4.75,4.94917,0.475000,0.471105,0.375000,0.379808,180,4.01656,0.632432,3.87193,9.96355,15.922,227.573,140.285,0.250486,0.250486,10.5729,9.31225,16.3379,14.4791
4.75,5.32084,0.525000,0.519544,0.375000,0.384257,180,4.73638,1.38101,4.57391,3.54286,5.3957,227.573,140.285,0.0892423,0.0892423,2.9133,2.43219,4.52297,3.65538
4.75,4.1654,0.375000,0.379283,0.425000,0.423027,180,3.74158,0.491084,3.60297,10.0005,16.3278,227.573,140.285,0.269009,0.269009,13.8343,13.1742,21.5835,21.0319
4.75,4.54305,0.425000,0.425506,0.425000,0.42331,180,4.80054,0.564345,4.52797,16.8626,25.5838,227.573,140.285,0.69016,0.69016,21.2976,19.1518,33.5669,30.7259
4.75,4.90127,0.475000,0.472254,0.425000,0.423638,180,5.29881,0.77638,5.08186,12.5825,18.5753,227.573,140.285,0.37887,0.37887,13.547,12.143,21.5002,19.5154
4.75,5.28649,0.525000,0.520493,0.425000,0.423911,180,5.26435,1.20923,5.01451,5.33503,7.88998,227.573,140.285,0.165733,0.165733,5.08916,4.35932,8.11032,7.31102
4.75,4.16279,0.375000,0.385243,0.475000,0.458143,180,4.72036,1.62759,4.0104,1.60892,2.45271,227.573,140.285,0.173828,0.173828,2.09821,1.96985,3.33786,3.28817
4.75,4.47642,0.425000,0.42802,0.475000,0.465178,180,4.56778,0.869308,4.32691,5.93366,9.1308,227.573,140.285,0.221089,0.221089,7.69915,6.84265,12.4225,11.2425
4.75,4.83978,0.475000,0.472858,0.475000,0.469205,180,5.84923,1.14237,5.44834,6.98193,10.04,227.573,140.285,0.347796,0.347796,7.47061,6.74279,12.1905,11.3217
4.75,5.27476,0.525000,0.520961,0.475000,0.471224,180,3.27412,0.76798,3.03009,3.46592,5.89864,227.573,140.285,0.173309,0.173309,3.6068,3.04756,5.94166,4.89204
4.75,4.16947,0.375000,0.376295,0.425000,0.438189,170,4.31169,0.924564,4.15146,5.13744,8.03902,261.768,150.52,0.125652,0.125652,6.33145,5.34945,9.96693,8.63256
4.75,4.66746,0.425000,0.423105,0.425000,0.439484,170,6.19164,1.81736,6.0093,3.81631,5.40829,261.768,150.52,0.0755102,0.0755102,4.70985,4.13322,7.51509,6.96625
4.75,5.07881,0.475000,0.466557,0.425000,0.442242,170,2.01035,0.847551,2.00173,1.00413,2.00481,261.768,150.52,0.00245088,0.00245088,1.11453,0.948808,1.79854,1.52893
4.75,3.87118,0.325000,0.344917,0.475000,0.473821,170,4.14843,2.12529,3.27816,0.711586,1.12623,261.768,150.52,0.112903,0.112903,1.43585,1.31904,2.27692,2.06091
4.75,4.16435,0.375000,0.378954,0.475000,0.473853,170,3.74861,0.486169,3.56448,11.1701,18.2269,261.768,150.52,0.402145,0.402145,14.536,12.9518,23.34,20.2593
4.75,4.55576,0.425000,0.424843,0.475000,0.474826,170,5.88639,0.794625,5.46569,16.5234,23.7216,261.768,150.52,0.788628,0.788628,19.5287,16.5177,31.7801,27.952
4.75,4.93868,0.475000,0.471478,0.475000,0.477877,170,3.87599,0.587762,3.68981,10.1681,16.424,261.768,150.52,0.343977,0.343977,10.8601,8.91745,17.8654,14.0136
4.75,5.31084,0.525000,0.519188,0.475000,0.480984,170,3.83059,1.0476,3.54402,3.17752,5.15089,261.768,150.52,0.136422,0.136422,3.05169,2.44917,5.07061,4.38488
4.75,3.87311,0.325000,0.345,0.525000,0.523703,170,3.41047,1.78883,3.1523,0.491512,0.825838,261.768,150.52,0.0318046,0.0318046,1.04748,1.05347,1.70146,1.60648
4.75,4.16547,0.375000,0.379176,0.525000,0.52363,170,5.26919,0.826464,4.79937,8.75971,12.9515,261.768,150.52,0.55182,0.55182,11.2089,10.1867,18.452,17.5039
4.75,4.54356,0.425000,0.425828,0.525000,0.523824,170,4.62463,0.597277,4.17124,13.3636,20.4913,261.768,150.52,0.860792,0.860792,17.2393,14.6518,28.8017,25.4167
4.75,4.90262,0.475000,0.471925,0.525000,0.523574,170,3.87998,0.525179,3.56882,10.6621,17.2166,261.768,150.52,0.53653,0.53653,11.2581,9.40893,19.0376,16.5517
4.75,5.28577,0.525000,0.520705,0.525000,0.523898,170,3.62257,0.731051,3.45887,4.74309,7.8213,261.768,150.52,0.133364,0.133364,4.17934,3.38935,7.14203,5.87665
4.75,5.62912,0.575000,0.564364,0.525000,0.521644,170,4.18364,1.98801,3.90137,1.00801,1.59139,261.768,150.52,0.0408558,0.0408558,0.713117,0.547518,1.22623,0.959977
4.75,4.16016,0.375000,0.38138,0.575000,0.563257,170,4.67035,1.13289,4.19531,3.29256,5.03455,261.768,150.52,0.237802,0.237802,4.36435,3.8597,7.32482,6.5759
4.75,4.50371,0.425000,0.426494,0.575000,0.569449,170,3.61476,0.592029,3.25394,7.20585,11.8903,261.768,150.52,0.451609,0.451609,10.2795,8.40677,17.5916,14.5955
4.75,4.87047,0.475000,0.472619,0.575000,0.572118,170,4.19935,0.692591,3.77679,7.3478,11.5875,261.768,150.52,0.471914,0.471914,8.19961,6.73459,14.249,11.9994
4.75,5.28121,0.525000,0.519289,0.575000,0.571961,170,2.87795,0.625414,2.72508,3.25103,5.76603,261.768,150.52,0.113312,0.113312,3.10355,2.61527,5.46255,4.43545
4.75,4.42245,0.425000,0.434458,0.625000,0.610189,170,1.42559,0.647932,1.13794,0.640485,1.43265,261.768,150.52,0.0589526,0.0589526,0.995173,0.833943,1.73998,1.64157
4.75,4.7487,0.475000,0.472447,0.625000,0.612509,170,2.82937,0.83759,2.605,1.73277,3.09026,261.768,150.52,0.0786961,0.0786961,1.81782,1.44653,3.22484,2.62424
4.75,4.16659,0.375000,0.376887,0.525000,0.530917,160,4.47932,0.95676,4.32521,7.08086,10.9577,197.632,109.779,0.172622,0.172622,8.80447,7.44834,14.5485,12.1435
4.75,4.63932,0.425000,0.423249,0.525000,0.533919,160,3.53765,0.706721,3.14559,6.62914,11.0119,197.632,109.779,0.481062,0.481062,7.51375,6.35108,12.6284,10.7239
4.75,5.07201,0.475000,0.469031,0.525000,0.537569,160,3.74748,1.45161,3.574,2.03199,3.31603,197.632,109.779,0.0598019,0.0598019,2.08453,1.72397,3.55603,2.99368
4.75,4.16646,0.375000,0.379008,0.575000,0.574179,160,3.75392,0.617249,3.26964,8.83482,14.4101,197.632,109.779,0.79069,0.79069,11.267,10.0251,18.9845,17.0448
4.75,4.54836,0.425000,0.424875,0.575000,0.574436,160,3.75688,0.534127,3.34094,13.3919,21.8377,197.632,109.779,0.909775,0.909775,16.0185,13.1673,27.4787,23.531
4.75,4.92736,0.475000,0.471675,0.575000,0.576451,160,4.36536,0.793224,4.02721,9.31597,14.5249,197.632,109.779,0.445708,0.445708,9.12626,7.52644,15.8985,13.8242
4.75,5.3018,0.525000,0.51744,0.575000,0.577419,160,3.8394,1.28628,3.20216,2.95125,4.78076,197.632,109.779,0.268302,0.268302,2.71512,2.01964,4.79395,3.77457
4.75,4.16078,0.375000,0.378818,0.625000,0.623536,160,3.37329,0.582435,2.64009,7.29682,12.3023,197.632,109.779,1.04997,1.04997,9.35568,7.93761,16.0529,13.492
4.75,4.54144,0.425000,0.425684,0.625000,0.624249,160,3.3068,0.477823,2.76916,11.3697,19.2895,197.632,109.779,1.10291,1.10291,14.2775,11.5705,24.9999,20.9762
4.75,4.89607,0.475000,0.470383,0.625000,0.622639,160,2.71842,0.451757,2.26427,7.76394,14.0278,197.632,109.779,0.803145,0.803145,8.56211,7.13081,15.2402,12.5007
4.75,4.15846,0.375000,0.380246,0.675000,0.669486,160,2.51886,0.517051,1.81125,4.23393,7.84356,197.632,109.779,0.753384,0.753384,5.4911,4.69803,9.55721,7.89774
4.75,4.51902,0.425000,0.423419,0.675000,0.669234,160,3.45678,0.68551,2.80912,6.16363,10.3126,197.632,109.779,0.755567,0.755567,8.27829,6.89446,14.7047,12.1253
4.75,4.94027,0.475000,0.463387,0.675000,0.661911,160,3.3544,1.31908,3.00095,1.45072,2.45021,197.632,109.779,0.108034,0.108034,1.78433,1.52127,3.21201,2.6006
4.75,4.16753,0.375000,0.377766,0.625000,0.626443,150,2.73482,0.471712,1.99173,7.02151,12.6616,185.963,109.477,1.13089,1.13089,8.91625,7.58067,15.3081,13.7061
4.75,4.61965,0.425000,0.423665,0.625000,0.629636,150,4.71387,0.963709,4.01395,7.39475,11.2773,185.963,109.477,0.748214,0.748214,8.43004,7.06481,14.7734,12.4899
4.75,5.04336,0.475000,0.468091,0.625000,0.631991,150,2.14869,0.60931,1.83149,2.63424,5.14408,185.963,109.477,0.231203,0.231203,2.82023,2.37912,5.03482,4.10914
4.75,4.16569,0.375000,0.37903,0.675000,0.674583,150,2.80357,0.433832,2.3735,7.99207,14.2957,185.963,109.477,0.801471,0.801471,9.21481,7.90703,16.044,13.3802
4.75,4.55186,0.425000,0.422915,0.675000,0.671641,150,2.77499,0.420127,2.20933,9.1372,16.3986,185.963,109.477,1.12487,1.12487,10.9518,9.09134,19.4634,16.3158
4.75,4.96828,0.475000,0.463019,0.675000,0.662505,150,7.05385,3.47443,5.66648,2.05823,2.8249,185.963,109.477,0.233842,0.233842,2.02904,1.50737,3.65244,2.87704
4.75,3.87321,0.325000,0.344902,0.725000,0.723321,150,0.419238,0.505074,0.419238,0.293278,0.913212,185.963,109.477,0,0,0.637686,0.517957,1.0988,0.798256
4.75,4.14061,0.375000,0.375178,0.725000,0.71467,150,3.04559,0.718335,2.71965,3.57403,6.22435,185.963,109.477,0.238418,0.238418,4.226,3.48331,7.41037,6.08594
4.75,4.54368,0.425000,0.412391,0.725000,0.706797,150,1.05467,0.625835,0.764521,0.52091,1.28148,185.963,109.477,0.0759537,0.0759537,0.892761,0.865243,1.59014,1.39554
4.75,4.47467,0.425000,0.422176,0.325000,0.344247,300,9.42901,4.7088,9.18245,1.90321,2.45068,284.343,183.995,0.0297836,0.0297836,2.3036,1.95664,3.45532,3.20208
4.75,4.99081,0.475000,0.471154,0.325000,0.34434,300,7.99978,4.56943,7.72291,1.1692,1.55895,284.343,183.995,0.0293078,0.0293078,1.33556,1.19107,2.01857,1.86067
4.75,4.15257,0.375000,0.389577,0.375000,0.373662,300,5.9547,1.74908,5.59251,2.8176,4.033,284.343,183.995,0.112694,0.112694,4.17268,3.54222,6.32453,5.63928
4.75,4.44632,0.425000,0.426131,0.375000,0.37363,300,5.14037,0.695855,4.96939,11.6207,17.2983,284.343,183.995,0.275283,0.275283,14.5413,13.005,22.1867,20.3672
4.75,4.83987,0.475000,0.474079,0.375000,0.37656,300,4.93244,0.68595,4.70633,11.7605,17.7077,284.343,183.995,0.36841,0.36841,14.7515,12.799,22.6531,20.2474
4.75,5.19791,0.525000,0.521503,0.375000,0.380008,300,4.87748,0.900071,4.63699,7.01428,10.5945,284.343,183.995,0.254879,0.254879,7.38524,6.34572,11.3712,9.6049
4.75,5.53456,0.575000,0.569773,0.375000,0.383872,300,3.88738,1.18014,3.72814,2.30205,3.71511,284.343,183.995,0.061653,0.061653,2.221,1.86783,3.42629,2.92436
4.75,4.1551,0.375000,0.390033,0.425000,0.422425,300,9.01607,3.59837,8.68559,2.02124,2.62664,284.343,183.995,0.0580077,0.0580077,3.15868,2.90693,4.92086,4.61157
4.75,4.44638,0.425000,0.426799,0.425000,0.42304,300,5.00635,0.683646,4.69619,9.07065,13.6012,284.343,183.995,0.441539,0.441539,11.9069,11.3844,18.7139,18.0282
4.75,4.80409,0.475000,0.47443,0.425000,0.422939,300,5.28862,0.695544,5.00224,11.878,17.5445,284.343,183.995,0.465206,0.465206,15.006,13.3437,23.7363,21.4713
4.75,5.13316,0.525000,0.522105,0.425000,0.423618,300,5.33618,0.832078,5.08909,9.35204,13.78,284.343,183.995,0.29429,0.29429,10.1189,8.56159,16.0535,13.9154
4.75,5.48553,0.575000,0.571106,0.425000,0.42332,300,8.97817,2.79062,8.36778,4.43003,5.76195,284.343,183.995,0.168119,0.168119,4.01915,3.24553,6.38937,5.71124
4.75,4.4076,0.425000,0.431931,0.475000,0.458877,300,8.80912,3.68382,8.74389,1.7279,2.25636,284.343,183.995,0.00758419,0.00758419,1.90113,1.66085,3.05273,2.96204
4.75,4.7117,0.475000,0.477027,0.475000,0.465492,300,4.82843,0.986804,4.43544,4.26297,6.4572,284.343,183.995,0.23966,0.23966,5.39237,4.75103,8.75664,7.96434
4.75,5.04859,0.525000,0.522888,0.475000,0.469003,300,5.42062,1.09991,5.12637,5.07259,7.44273,284.343,183.995,0.192936,0.192936,5.53978,4.80189,9.074,8.04019
4.75,5.45303,0.575000,0.570392,0.475000,0.471552,300,6.33258,1.84296,5.86997,2.96218,4.17411,284.343,183.995,0.152129,0.152129,2.81498,2.37121,4.63873,3.96772
4.75,4.15412,0.375000,0.389404,0.425000,0.434996,290,4.37073,1.72396,4.31959,1.27107,1.98106,287.998,164.403,0.0115703,0.0115703,2.12805,2.01118,3.3423,3.1384
4.75,4.46588,0.425000,0.423825,0.425000,0.437799,290,4.67606,1.09464,4.53949,4.21276,6.43935,287.998,164.403,0.0785,0.0785,5.50735,4.72444,8.74331,7.96494
4.75,4.96561,0.475000,0.47289,0.425000,0.438406,290,7.36887,2.48137,7.23676,3.25779,4.42561,287.998,164.403,0.0346754,0.0346754,3.69433,3.08006,5.92387,5.40431
4.75,4.15203,0.375000,0.389635,0.475000,0.47454,290,2.48865,0.714895,2.42399,1.77415,3.2998,287.998,164.403,0.0327477,0.0327477,3.58251,3.21765,5.75184,4.75713
4.75,4.4489,0.425000,0.426971,0.475000,0.473854,290,6.12135,1.00312,5.78412,10.0451,14.2767,287.998,164.403,0.376301,0.376301,12.5193,10.941,20.3118,18.6131
4.75,4.82551,0.475000,0.474481,0.475000,0.475392,290,3.7959,0.499084,3.60361,11.2909,18.3538,287.998,164.403,0.382961,0.382961,14.0224,11.8327,22.9898,19.3685
4.75,5.18532,0.525000,0.521854,0.475000,0.477498,290,2.98358,0.516707,2.79712,6.20159,10.8719,287.998,164.403,0.254221,0.254221,7.29307,6.15308,12.0579,9.88688
4.75,5.53344,0.575000,0.569173,0.475000,0.480012,290,3.29745,0.887435,3.0637,2.73251,4.64004,287.998,164.403,0.119601,0.119601,2.45674,1.95534,4.09397,3.23237
4.75,4.15526,0.375000,0.390159,0.525000,0.523675,290,5.19775,1.80254,4.35584,1.59039,2.36022,287.998,164.403,0.191026,0.191026,2.59794,2.34282,4.28398,3.90681
4.75,4.44945,0.425000,0.427309,0.525000,0.523619,290,3.68975,0.551183,3.34358,7.36196,12.0714,287.998,164.403,0.485777,0.485777,10.4848,9.0602,17.5013,14.7829
4.75,4.80766,0.475000,0.475183,0.525000,0.52346,290,4.398,0.616283,4.08101,9.68981,15.075,287.998,164.403,0.456386,0.456386,12.1877,10.4431,20.5955,18.3892
4.75,5.12563,0.525000,0.522702,0.525000,0.523142,290,4.83746,0.824714,4.43831,7.79078,11.7946,287.998,164.403,0.419809,0.419809,8.25748,6.79359,14.0888,11.8794
4.75,5.47883,0.575000,0.565243,0.525000,0.519468,290,2.79449,0.863209,2.57338,1.88915,3.38274,287.998,164.403,0.0907195,0.0907195,2.23715,1.83612,3.83683,3.13833
4.75,4.42995,0.425000,0.430113,0.575000,0.564518,290,3.24472,0.745114,2.69086,2.71083,4.62673,287.998,164.403,0.302992,0.302992,3.64664,3.16967,6.22806,5.47895
4.75,4.74928,0.475000,0.475918,0.575000,0.570195,290,3.7134,0.684037,3.47649,5.23263,8.56311,287.998,164.403,0.209065,0.209065,7.03532,5.76859,12.2175,10.2336
4.75,5.10216,0.525000,0.519383,0.575000,0.568213,290,5.64335,1.38164,5.13944,4.14689,6.01954,287.998,164.403,0.236856,0.236856,4.63625,3.74473,8.13622,6.81351
4.75,4.15426,0.375000,0.38944,0.525000,0.526501,280,3.14579,0.76765,2.78601,1.55816,2.68568,460.266,270.746,0.126461,0.126461,2.69351,2.44928,4.45114,3.96061
4.75,4.46814,0.425000,0.425318,0.525000,0.53055,280,3.90579,0.528324,3.54158,5.99489,9.6609,460.266,270.746,0.392388,0.392388,7.73947,6.76349,12.9721,11.2707
4.75,4.93092,0.475000,0.472829,0.525000,0.532675,280,3.57296,0.542252,3.25052,4.84191,8.01835,460.266,270.746,0.284038,0.284038,5.67072,4.63374,9.64446,7.78298
4.75,5.3295,0.525000,0.518551,0.525000,0.536368,280,2.58819,0.612834,2.47984,1.72605,3.16915,460.266,270.746,0.0396166,0.0396166,1.62451,1.27875,2.79878,2.2728
4.75,4.15341,0.375000,0.389565,0.575000,0.574221,280,4.73627,1.18176,4.5172,1.77651,2.7056,460.266,270.746,0.0514809,0.0514809,2.72081,2.28645,4.5997,4.10537
4.75,4.45131,0.425000,0.427244,0.575000,0.573847,280,3.35898,0.365235,2.75573,7.83725,13.2311,460.266,270.746,0.891759,0.891759,10.0804,8.47425,17.2865,14.7976
4.75,4.81913,0.475000,0.474662,0.575000,0.574525,280,3.85722,0.408151,3.56555,9.7616,15.7907,460.266,270.746,0.468731,0.468731,11.551,9.512,20.1151,16.895
4.75,5.1995,0.525000,0.519085,0.575000,0.573338,280,4.38184,0.687393,3.89448,5.04535,7.85779,460.266,270.746,0.358046,0.358046,5.13487,4.17712,9.04355,7.53243
4.75,4.15173,0.375000,0.389532,0.625000,0.624374,280,2.74743,0.704357,1.56483,1.15373,2.07735,460.266,270.746,0.319632,0.319632,1.99939,1.74737,3.44591,2.99583
4.75,4.44985,0.425000,0.427371,0.625000,0.623508,280,2.9884,0.34021,2.52028,6.10094,10.69,460.266,270.746,0.569153,0.569153,8.14642,6.886,14.2751,12.7567
4.75,4.82354,0.475000,0.472479,0.625000,0.62095,280,3.37312,0.417081,2.87574,6.13132,10.3375,460.266,270.746,0.547423,0.547423,8.14009,6.74789,14.4864,12.553
4.75,5.22361,0.525000,0.510587,0.625000,0.611865,280,3.31104,1.01468,3.02354,0.970368,1.64563,460.266,270.746,0.0514912,0.0514912,0.992491,0.819433,1.78054,1.51253
4.75,4.15488,0.375000,0.390716,0.675000,0.661309,280,3.41283,1.343,1.39929,0.500225,0.840297,460.266,270.746,0.22064,0.22064,0.714759,0.642815,1.24825,1.03269
4.75,4.42951,0.425000,0.425429,0.675000,0.664009,280,2.2858,0.375603,1.60342,2.51988,4.82059,460.266,270.746,0.460818,0.460818,3.33598,2.90215,5.92873,5.08711
4.75,4.83117,0.475000,0.46315,0.675000,0.658422,280,6.32746,2.76965,5.61436,0.714221,1.00664,460.266,270.746,0.0659287,0.0659287,0.855408,0.774637,1.53805,1.3648
4.75,4.50568,0.425000,0.422059,0.575000,0.594028,270,3.11427,1.65452,2.34721,0.633675,1.09573,141.348,238.035,0.113488,0.113488,0.887192,0.834887,1.53318,1.41692
4.75,4.15011,0.375000,0.389357,0.625000,0.623771,270,3.22583,1.11759,2.54376,1.54897,2.64862,141.348,238.035,0.203176,0.203176,2.32339,1.99498,4.00644,3.61321
4.75,4.45954,0.425000,0.426162,0.625000,0.626772,270,2.71483,0.551351,2.09047,5.23828,9.46857,141.348,238.035,0.696332,0.696332,7.66323,6.39511,13.4423,11.8521
4.75,4.90635,0.475000,0.47096,0.625000,0.626635,270,2.2941,0.483027,1.89228,4.12125,7.87456,141.348,238.035,0.426265,0.426265,5.2857,4.51856,9.42796,8.12862
4.75,4.15177,0.375000,0.389666,0.675000,0.674346,270,1.6246,0.640264,0.372832,1.08634,2.32807,141.348,238.035,0.462528,0.462528,2.09486,1.8074,3.66597,2.94699
4.75,4.4359,0.425000,0.423917,0.675000,0.668029,270,2.0803,0.412413,1.61119,4.27298,8.43457,141.348,238.035,0.511201,0.511201,5.79493,4.6804,10.3024,8.59909
4.75,4.83245,0.475000,0.462305,0.675000,0.659285,270,1.1829,0.686484,0.962846,0.623872,1.48127,141.348,238.035,0.053239,0.053239,1.14157,0.972806,2.05358,1.76799
