Q2,Q2_corr,Q2_corr_err,xbj,xbj_corr,xbj_corr_err,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,RY,RY_rho,error,yield_neg,yield_pos,yield_neg_data,error_neg,yield_pos_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p_corr,shms_dp_corr
4.75,4.09822,0.00758158,0.475000,0.477455,9.88451e-05,0.475000,0.473213,0.000100567,250,3.06923,0.500818,2.73168,0.575626,0.554346,0.0300647,5.85939,10.1792,5.33316,0.241067,9.75587,0.327521,308.574,196.574,0.181096,0.0624326,0.427504,0.697148,0.304278,0.427504,10.6573,9.25728,17.1847,14.7795,5.37054,3.07935,0.455964,0.451404,2.1656,2.54911
4.75,4.39759,0.018072,0.525000,0.516956,7.54898e-05,0.475000,0.468115,8.2733e-05,250,6.68751,1.75161,6.09316,0.719299,0.702769,0.0460051,4.69979,6.53385,4.04796,0.219717,6.07106,0.285183,308.574,196.574,0.213745,0.03202,0.307784,0.708492,0.175096,0.307784,7.13024,5.76847,11.5343,9.15756,4.9901,2.90094,0.484533,0.434908,2.12233,0.500257
4.75,3.86684,0.00158726,0.425000,0.440059,2.55193e-05,0.525000,0.519186,6.70871e-05,250,3.10037,1.20845,2.85856,0.577487,0.562591,0.0719095,0.791326,1.37029,0.777232,0.0738388,1.38974,0.112987,308.574,196.574,0.037316,0.0161025,0.0445488,0.089087,0.0867533,0.0445488,1.98212,1.81301,3.27081,2.89752,5.80397,3.06708,0.422406,0.497303,2.43273,15.1987
4.75,4.08325,0.00786653,0.475000,0.472594,8.82244e-05,0.525000,0.516117,6.5483e-05,250,3.19242,0.688587,2.71051,0.582894,0.55294,0.0399329,2.97696,5.10721,2.75289,0.154304,5.18115,0.228784,308.574,196.574,0.1186,0.074844,0.295156,0.47609,0.325604,0.295156,4.96495,4.26863,8.26027,7.08322,5.44057,2.91378,0.448837,0.490896,2.37812,12.6127
4.75,3.86993,0.00172306,0.425000,0.440061,2.59076e-05,0.525000,0.523853,9.67479e-05,240,3.43996,1.32036,3.12586,0.596772,0.578998,0.0715601,1.31848,2.20935,1.19416,0.118355,2.0222,0.175652,237.687,168.562,0.0639099,0.0168558,0.0853234,0.190077,0.0651908,0.0853234,3.70047,3.12487,6.14625,4.91548,5.80762,3.04832,0.422309,0.502746,2.45678,-3.1208
4.75,4.08955,0.00826824,0.475000,0.471,8.27373e-05,0.525000,0.52002,7.83065e-05,240,3.85509,0.907612,3.18112,0.618082,0.582238,0.0441285,3.51005,5.67894,3.21548,0.188648,5.33,0.2669,237.687,168.562,0.035512,0.0154873,0.449019,0.217002,0.0715774,0.449019,6.15318,5.54739,10.2851,9.13046,5.47621,2.91237,0.448323,0.49567,2.4077,-5.05612
5.5,4.89503,0.0124794,0.425000,0.424931,9.38596e-05,0.325000,0.346351,3.27828e-06,480,2.647,1.14499,2.58751,0.548669,0.544593,0.077745,0.56694,1.0333,0.505289,0.0617859,0.878758,0.0935764,403.717,235.704,0.000816748,0.00104056,0.00877393,0.00409892,0.00378338,0.00877393,0.506508,0.44977,0.772801,0.651324,7.5087,5.09436,0.411594,0.335333,2.12642,-8.98421
5.5,4.5755,0.000714791,0.375000,0.395039,6.1906e-06,0.375000,0.374286,0.000105834,480,2.99405,1.54946,2.87503,0.571064,0.563638,0.0950263,0.380542,0.666374,0.352463,0.0468078,0.555837,0.0746813,403.717,235.704,0.00331179,0.00064278,0.0123137,0.00924403,0.00229271,0.0123137,0.502623,0.460314,0.773532,0.631829,7.89087,5.14827,0.383808,0.363389,2.31129,-1.07144
5.5,4.88812,0.00985616,0.425000,0.428911,9.17773e-05,0.375000,0.374743,9.76382e-05,480,4.37144,0.680689,4.2357,0.641639,0.635732,0.0291387,5.35041,8.33867,5.03393,0.17817,7.63882,0.257478,403.717,235.704,0.0287684,0.0169384,0.134789,0.0803075,0.0626275,0.134789,7.17788,6.69199,11.1117,9.9886,7.39433,4.83334,0.415092,0.362322,2.27724,-2.52887
5.5,5.30592,0.0166138,0.475000,0.474629,0.00010096,0.375000,0.376781,9.07962e-05,480,5.49036,0.843099,5.27285,0.68389,0.676475,0.0280824,7.00896,10.2487,6.45332,0.209751,9.58184,0.288165,403.717,235.704,0.0238926,0.0459389,0.214693,0.105519,0.158201,0.214693,9.02607,8.2206,14.0701,12.7926,6.75855,4.41769,0.457772,0.362879,2.24524,-3.89832
5.5,5.69404,0.01747,0.525000,0.521097,9.77528e-05,0.375000,0.380193,7.60512e-05,480,5.37202,1.08636,5.14219,0.679898,0.671851,0.0371047,4.17448,6.13986,3.71815,0.16624,5.5559,0.229112,403.717,235.704,0.0157842,0.0324504,0.133477,0.0632509,0.116685,0.133477,4.94196,4.34463,7.73672,6.77415,6.11843,3.98645,0.501067,0.36514,2.21417,-5.22843
5.5,6.07386,0.0107771,0.575000,0.56864,8.77999e-05,0.375000,0.384369,4.43379e-05,480,7.58701,3.25018,7.35526,0.741089,0.735805,0.072625,1.37063,1.84947,1.18712,0.0969269,1.69032,0.125473,403.717,235.704,0.00559352,0.00526387,0.0292468,0.0347793,0.0180926,0.0292468,1.40046,1.20187,2.19654,1.94472,5.49232,3.55696,0.544512,0.367115,2.1885,-6.32708
5.5,4.57203,0.000788642,0.375000,0.394726,6.95151e-06,0.425000,0.422816,0.000107451,480,2.06022,1.09667,2.0001,0.504969,0.500008,0.089582,0.221894,0.439422,0.245773,0.030737,0.499503,0.0487008,403.717,235.704,0.0035337,0.000122425,0.00462354,0.00543516,0.000370371,0.00462354,0.345543,0.377035,0.544988,0.612302,7.89488,4.80269,0.383219,0.409779,2.61217,11.8072
5.5,4.88514,0.00928307,0.425000,0.429112,9.16063e-05,0.425000,0.423432,0.000101132,480,6.15227,1.09185,5.84717,0.7045,0.695344,0.0317804,4.63271,6.57589,4.47236,0.148159,6.51133,0.20921,403.717,235.704,0.0418921,0.0212773,0.181112,0.070041,0.0752337,0.181112,5.81233,5.53189,9.23486,8.94018,7.38536,4.50756,0.415516,0.409707,2.57147,10.065
5.5,5.29311,0.0156331,0.475000,0.475914,0.000103674,0.425000,0.423626,0.000103307,480,6.0194,0.88999,5.70811,0.700581,0.69098,0.0265964,7.29535,10.4133,6.53979,0.196831,9.76753,0.278111,403.717,235.704,0.0426378,0.050325,0.27046,0.147436,0.176899,0.27046,9.36831,8.27867,14.995,13.598,6.71536,4.11296,0.218597,0.4396,2.51336,7.57785
5.5,5.6525,0.0182893,0.525000,0.522005,9.83282e-05,0.425000,0.423828,0.000101799,480,5.16759,0.838603,4.89659,0.67276,0.662792,0.0299342,5.35945,7.96636,4.83853,0.172897,7.67361,0.24412,403.717,235.704,0.0368265,0.0602117,0.194378,0.147857,0.210647,0.194378,6.58165,5.82277,10.5775,9.71279,6.06113,3.71875,0.501005,0.406228,2.44762,4.76392
5.5,4.88658,0.00661007,0.425000,0.432845,7.27416e-05,0.475000,0.457671,1.73175e-05,480,7.4694,3.24616,7.01151,0.738434,0.727558,0.0740303,0.895433,1.21261,0.88093,0.0621203,1.27305,0.0877602,403.717,235.704,0.0119586,0.00969259,0.0417291,0.0247127,0.0331392,0.0417291,1.25343,1.20282,2.0297,2.03402,7.28952,4.23049,0.417723,0.442911,2.75684,17.9995
5.5,5.24078,0.0121202,0.475000,0.477645,9.91839e-05,0.475000,0.463937,5.41955e-05,480,5.30482,1.1967,4.8576,0.677587,0.661308,0.0414658,2.57708,3.80333,2.28922,0.113387,3.64485,0.161771,403.717,235.704,0.0303155,0.0245039,0.142351,0.0604645,0.0834372,0.142351,3.59605,3.11787,5.89349,5.42493,6.61763,3.8238,0.459641,0.446765,2.71533,16.2226
5.5,5.61246,0.0169328,0.525000,0.52268,9.74207e-05,0.475000,0.468013,7.73244e-05,480,3.83212,0.776483,3.45176,0.616962,0.597411,0.0379747,2.64496,4.28708,2.36034,0.119707,4.0836,0.17884,403.717,235.704,0.0322137,0.0509475,0.171322,0.102394,0.171458,0.171322,3.87841,3.33912,6.41437,5.70018,6.0102,3.4578,0.501188,0.448443,2.68033,14.7246
5.5,6.05562,0.0123678,0.575000,0.570905,9.86689e-05,0.475000,0.470754,8.45961e-05,480,3.18145,0.865049,2.89865,0.582257,0.565132,0.0503197,1.29652,2.22671,1.18303,0.0815855,1.96701,0.131902,403.717,235.704,0.0143201,0.0182294,0.0844558,0.0428428,0.0611046,0.0844558,1.74988,1.55278,2.91561,2.43946,5.4353,3.11375,0.545714,0.447547,2.66379,14.0168
5.5,4.88656,0.0112903,0.425000,0.426564,9.71335e-05,0.425000,0.440029,2.06637e-05,470,4.42363,1.25522,4.21018,0.643859,0.6346,0.0530691,1.78696,2.77538,1.56172,0.110783,2.45557,0.150747,424.513,264.721,0.0775952,0.00209621,0.0568264,0.110496,0.00778216,0.0568264,1.98439,1.64577,3.18524,2.68244,7.45425,4.43568,0.413052,0.426353,2.68898,-7.97922
5.5,5.39845,0.0151847,0.475000,0.473201,0.000103309,0.425000,0.441025,2.02277e-05,470,3.92806,1.20372,3.74641,0.621597,0.612724,0.0574531,1.39646,2.24657,1.17783,0.0990619,2.01132,0.133114,424.513,264.721,0.031991,0.00119585,0.0395368,0.0841684,0.00406474,0.0395368,1.54642,1.26757,2.50849,2.14729,6.89395,4.10515,0.456686,0.425755,2.6836,-8.16338
5.5,4.88286,0.00949496,0.425000,0.428455,9.27241e-05,0.475000,0.473806,0.000104114,470,7.27488,1.54005,6.90023,0.733922,0.724776,0.0363439,4.81427,6.55964,4.52175,0.17055,6.54799,0.226972,424.513,264.721,0.177717,0.0488356,0.202796,0.619241,0.166204,0.202796,6.09191,5.43509,9.96138,8.75093,7.39978,4.18014,0.415057,0.458429,2.88133,-1.39675
5.5,5.28915,0.0162325,0.475000,0.47442,0.000102235,0.475000,0.475177,0.000101344,470,6.0465,0.967643,5.72079,0.701389,0.691383,0.0287612,6.72824,9.59274,6.21365,0.20235,9.18134,0.267396,424.513,264.721,0.245944,0.0321455,0.265453,0.477251,0.112765,0.265453,8.47879,7.47987,14.0099,12.5473,6.74515,3.81995,0.457181,0.457928,2.82639,-3.27686
5.5,5.68173,0.0172422,0.525000,0.521519,9.58115e-05,0.475000,0.477628,8.85015e-05,470,3.31207,0.530446,3.08537,0.58972,0.576592,0.0297633,4.40794,7.47464,3.64858,0.170995,6.28323,0.241327,424.513,264.721,0.0485426,0.015433,0.187651,0.129174,0.0562836,0.187651,5.1633,4.19887,8.60776,7.02217,6.09806,3.44963,0.500988,0.458307,2.77567,-5.01248
5.5,6.08391,0.011115,0.575000,0.569089,9.12446e-05,0.475000,0.480429,6.88481e-05,470,2.59448,0.731962,2.40851,0.545074,0.531872,0.050495,1.30156,2.38786,1.0712,0.0951862,1.99789,0.135786,424.513,264.721,0.00840447,0.00391466,0.0539769,0.0146978,0.0146107,0.0539769,1.52315,1.23915,2.56035,2.11078,5.49144,3.09124,0.544345,0.459174,2.73968,-6.24404
5.5,6.03288,0.010657,0.575000,0.564387,5.64417e-05,0.525000,0.520089,8.86624e-05,470,7.73524,3.01981,7.22018,0.74436,0.732625,0.0657835,1.57598,2.11723,1.26085,0.103527,1.75333,0.125169,424.513,264.721,0.00820294,0.00675814,0.0708635,0.0336247,0.0232241,0.0708635,1.47605,1.16688,2.54448,2.03882,5.54033,2.93115,0.533923,0.486283,2.9666,1.52147
5.5,5.80393,0.0094507,0.525000,0.518014,8.5807e-05,0.525000,0.538856,3.2277e-05,460,6.69222,2.34116,6.5564,0.719422,0.715812,0.0614352,1.21779,1.69274,1.05539,0.0814966,1.33964,0.0897928,720.514,439.523,0.00622414,0.0036083,0.0248209,0.00902395,0.0114859,0.0248209,0.729134,0.626011,1.26324,0.984425,6.28573,3.20671,0.498342,0.518298,3.22176,-8.14894
5.5,4.98268,0.0123215,0.475000,0.473504,9.70443e-05,0.375000,0.391753,1.64145e-05,550,6.98039,3.13297,6.66175,0.726786,0.71862,0.0779546,1.62416,2.23472,1.38485,0.128863,2.02454,0.161296,283.008,171.978,0.00708544,0.0117402,0.0488695,0.00825662,0.0472402,0.0488695,1.58017,1.32902,2.46267,2.16989,6.42377,4.11456,0.456553,0.377081,2.19726,-8.03402
5.5,4.64682,0.00297083,0.425000,0.438628,3.3568e-05,0.425000,0.424622,0.000104312,550,4.48882,1.57186,4.27469,0.646594,0.637449,0.0654397,1.45313,2.24735,1.33083,0.110205,2.19999,0.150608,283.008,171.978,0.00651872,0.017466,0.0476584,0.0234071,0.0719682,0.0476584,1.84086,1.65555,2.90849,2.72376,6.83161,4.16569,0.423944,0.409424,2.3989,0.405581
5.5,4.95345,0.0106843,0.475000,0.476742,0.000100301,0.425000,0.424157,9.89135e-05,550,4.87577,0.955092,4.66913,0.662001,0.653945,0.0363709,5.29208,7.99406,4.93028,0.215417,7.72179,0.294975,283.008,171.978,0.0537339,0.058818,0.168202,0.186099,0.229988,0.168202,7.02921,6.39915,11.1684,10.2067,6.32234,3.8746,0.459021,0.407605,2.35021,-1.63226
5.5,5.33182,0.0181889,0.525000,0.52385,9.94085e-05,0.425000,0.426217,9.74352e-05,550,6.22991,1.30009,5.90015,0.706742,0.696974,0.0372693,6.2382,8.8267,5.58212,0.241236,8.39104,0.316465,283.008,171.978,0.123032,0.0429784,0.233992,0.37092,0.166403,0.233992,7.45607,6.47348,11.9187,10.6049,5.73128,3.51506,0.501516,0.407728,2.31275,-3.20016
5.5,5.67624,0.0201463,0.575000,0.571701,9.90646e-05,0.425000,0.429078,8.80111e-05,550,3.98827,1.03533,3.76237,0.624449,0.61352,0.0486737,3.08712,4.94375,2.72812,0.182838,4.54615,0.250525,283.008,171.978,0.0863074,0.0157932,0.120234,0.301384,0.068211,0.120234,4.10393,3.49096,6.58151,5.56016,5.13729,3.14521,0.545052,0.407635,2.27021,-4.98065
5.5,4.64194,0.00306917,0.425000,0.438413,3.55885e-05,0.475000,0.473552,0.000105895,550,4.61505,1.82292,4.0668,0.651772,0.628106,0.0736841,1.06256,1.63027,0.979864,0.0878593,1.61031,0.125686,283.008,171.978,0.00882696,0.0103203,0.0905203,0.0630418,0.0409155,0.0905203,1.51313,1.3681,2.45983,2.27286,6.83066,3.86669,0.423666,0.456866,2.67449,11.9404
5.5,4.95319,0.0109519,0.475000,0.477257,0.000101178,0.475000,0.47299,0.000101843,550,3.54312,0.664641,3.20169,0.602287,0.583431,0.0350434,4.16439,6.9143,3.82752,0.180964,6.54975,0.267524,283.008,171.978,0.05055,0.0823706,0.278261,0.0973562,0.327611,0.278261,6.04737,5.36517,9.91295,8.78103,6.31085,3.59591,0.458743,0.45326,2.61877,9.60794
5.5,5.31016,0.0182613,0.525000,0.525249,0.000103199,0.475000,0.473454,9.94558e-05,550,4.16689,0.781755,3.84059,0.632663,0.617376,0.0351624,5.02182,7.93759,4.55301,0.207064,7.69293,0.295808,283.008,171.978,0.126485,0.0792695,0.268483,0.417809,0.306351,0.268483,7.1888,6.22315,11.8669,10.4185,5.68545,3.2553,0.503249,0.453221,2.55341,6.87255
5.5,5.62173,0.0234841,0.575000,0.568486,7.82695e-05,0.475000,0.471001,9.7404e-05,550,6.80748,2.1081,6.37824,0.722414,0.710934,0.0541456,3.21286,4.4474,2.91092,0.167993,4.42098,0.238824,283.008,171.978,0.151791,0.0279067,0.15371,0.561773,0.113722,0.15371,3.99822,3.39885,6.61693,5.57262,5.15033,2.96864,0.539999,0.445018,2.48423,3.97695
5.5,4.92971,0.00757113,0.475000,0.480357,8.62291e-05,0.525000,0.511349,3.93193e-05,550,5.25073,2.07143,4.7099,0.675701,0.655565,0.0726171,1.17035,1.73205,1.09446,0.0899168,1.78293,0.130157,283.008,171.978,0.0100258,0.0217793,0.0867589,0.0758577,0.0834199,0.0867589,1.79255,1.6276,3.01173,2.82324,6.21866,3.34107,0.461374,0.491824,2.79974,17.1828
5.5,5.24914,0.0145156,0.525000,0.52504,9.24501e-05,0.525000,0.516102,6.51907e-05,550,6.13905,1.96824,5.56116,0.704114,0.686231,0.0574387,2.29326,3.25695,2.11268,0.129872,3.24631,0.191231,283.008,171.978,0.0660092,0.0368965,0.165886,0.276351,0.140581,0.165886,3.20504,2.80885,5.44393,4.72925,5.63354,3.02077,0.500678,0.493201,2.75257,15.2084
5.5,4.6468,0.00313269,0.425000,0.4383,3.31057e-05,0.475000,0.482365,5.15402e-05,540,3.47391,1.46931,3.22135,0.598604,0.584565,0.0789115,0.796765,1.33104,0.83162,0.0714489,1.33116,0.128614,384.769,171.704,0.00890837,0.0713969,0.048675,0.0454402,0.135769,0.048675,0.997224,0.940338,1.63338,1.41116,6.83927,3.81708,0.423235,0.465732,2.72808,-6.64119
5.5,4.97461,0.0119275,0.475000,0.475018,0.000101793,0.475000,0.48538,4.66745e-05,540,3.25857,0.736166,2.9573,0.586696,0.568798,0.0419174,2.62209,4.46925,2.15911,0.134529,3.89193,0.222222,384.769,171.704,0.0149525,0.00321073,0.141705,0.0302428,0.0115451,0.141705,3.07415,2.51006,5.08464,4.38028,6.38224,3.56236,0.456864,0.467551,2.71121,-7.21837
5.5,5.43343,0.0159589,0.525000,0.52174,9.89894e-05,0.475000,0.48672,4.36554e-05,540,5.3546,1.71268,5.05238,0.679302,0.668595,0.0587147,1.99092,2.93083,1.64935,0.11517,2.55246,0.188224,384.769,171.704,0.00994818,0.0201317,0.0734644,0.0479752,0.062299,0.0734644,2.1206,1.72475,3.54369,2.95287,5.86405,3.27776,0.500829,0.466645,2.70309,-7.49623
5.5,4.63877,0.00314399,0.425000,0.4376,3.5971e-05,0.525000,0.523972,0.000102081,540,5.6607,2.16342,5.27023,0.689463,0.676383,0.0695415,1.31558,1.90812,1.16805,0.0908464,1.7425,0.140281,384.769,171.704,0.00713461,0.00303817,0.0684417,0.0579969,0.0116926,0.0684417,1.46936,1.29322,2.46428,2.16038,6.84603,3.56858,0.422742,0.505638,2.96353,1.41627
5.5,4.94869,0.0105623,0.475000,0.476642,0.00010198,0.525000,0.523741,0.000104484,540,5.87392,1.17331,5.43371,0.696169,0.681992,0.036104,4.96183,7.12732,4.34112,0.173561,6.43299,0.272894,384.769,171.704,0.032753,0.028179,0.265878,0.0897319,0.105032,0.265878,5.83667,5.03485,9.88281,8.64998,6.3194,3.31655,0.458977,0.503605,2.9017,-0.699522
5.5,5.33039,0.0205627,0.525000,0.522974,9.39588e-05,0.525000,0.524188,9.7223e-05,540,3.46985,0.580922,3.16487,0.598385,0.58129,0.0312331,4.95397,8.27889,4.35565,0.181241,7.4735,0.308206,384.769,171.704,0.0553684,0.129223,0.288072,0.140705,0.422403,0.288072,6.25343,5.26516,10.6931,8.92557,5.74565,3.03051,0.500704,0.500789,2.85035,-2.45691
5.5,5.71733,0.0105717,0.575000,0.560065,3.14698e-05,0.525000,0.515349,6.37199e-05,540,2.52315,0.95229,2.32872,0.5401,0.52597,0.0671391,0.875604,1.62119,0.697626,0.0783525,1.28363,0.139886,384.769,171.704,0.0180828,0.00575617,0.03741,0.0212011,0.0216438,0.03741,0.979332,0.753607,1.67685,1.28338,5.37387,2.88245,-nan,-nan,2.80669,-3.95094
5.5,4.94868,0.0104295,0.475000,0.476454,9.77494e-05,0.575000,0.572171,9.65261e-05,540,8.79003,2.40915,8.09046,0.765442,0.751871,0.0441817,4.61592,6.03039,4.01747,0.18774,5.61434,0.246982,384.769,171.704,0.0535343,0.0963594,0.26214,0.204769,0.264691,0.26214,4.63052,3.87981,8.05682,6.87375,6.32329,3.04687,0.458138,0.550022,3.17198,8.54989
5.5,4.64326,0.00306459,0.425000,0.438114,3.51963e-05,0.625000,0.622485,9.48403e-05,530,6.97556,3.57113,6.17101,0.726665,0.705044,0.0889352,1.07514,1.47955,0.973767,0.103086,1.45629,0.11254,298.041,169.227,0.0342969,0.0201935,0.0828851,0.0539344,0.0711108,0.0828851,1.1115,0.950361,1.95232,1.75662,6.83927,2.95778,0.423186,0.601319,3.52125,1.94474
5.5,4.76131,0.00654446,0.475000,0.48003,8.08479e-05,0.375000,0.388627,2.44868e-05,520,5.6653,2.33298,5.40164,0.689611,0.680907,0.0749205,1.04613,1.51698,0.904943,0.0867903,1.40506,0.106406,461.197,272.206,0.0119889,0.00678687,0.0310096,0.00668267,0.0296653,0.0310096,1.30916,1.10898,2.01775,1.82053,6.04204,3.8871,0.460794,0.372832,2.0542,-7.40835
5.5,5.13853,0.0134697,0.525000,0.522795,0.000102104,0.375000,0.390615,2.15703e-05,520,7.68204,3.22148,7.44068,0.743196,0.737778,0.0708173,1.38787,1.86744,1.17082,0.0983333,1.75,0.118986,461.197,272.206,0.0127292,0.00644169,0.0266902,0.0529872,0.0291511,0.0266902,1.48524,1.23244,2.29977,2.05399,5.57361,3.58839,0.500041,0.373839,2.04554,-7.79869
5.5,5.61525,0.011635,0.575000,0.572377,9.36e-05,0.375000,0.391053,1.99442e-05,520,5.26684,2.379,5.11556,0.676265,0.670892,0.0831098,0.811291,1.19966,0.700976,0.0733614,1.00973,0.0998426,461.197,272.206,0.0041941,0.00458617,0.0188348,0.0207443,0.0190965,0.0188348,0.841805,0.71823,1.30818,1.05762,5.07898,3.27314,0.545446,0.372537,2.04414,-7.86164
5.5,4.75951,0.00596771,0.475000,0.481842,7.96209e-05,0.425000,0.42411,0.000104245,520,5.54187,1.39409,5.16571,0.685596,0.672693,0.0459351,2.37967,3.47095,2.13786,0.116518,3.29204,0.158739,461.197,272.206,0.0190794,0.0333727,0.11926,0.0895883,0.152604,0.11926,3.20633,2.80985,5.06156,4.44748,6.00324,3.67759,0.462844,0.406699,2.23358,0.677426
5.5,5.08413,0.012551,0.525000,0.525864,0.000101619,0.425000,0.424145,0.000101299,520,4.18501,0.693309,3.89362,0.633476,0.619946,0.0310463,4.4889,7.08614,3.963,0.166381,6.52071,0.227209,461.197,272.206,0.0656683,0.0400013,0.21129,0.157625,0.175403,0.21129,6.25546,5.37535,9.91439,8.65734,5.46889,3.36713,0.502709,0.404547,2.18616,-1.45999
5.5,5.44504,0.0224581,0.575000,0.57248,9.79908e-05,0.425000,0.425165,9.50274e-05,520,5.76158,1.16224,5.40407,0.692673,0.680989,0.0365913,4.15515,5.99872,3.66196,0.160729,5.70609,0.215815,461.197,272.206,0.124127,0.0184153,0.181538,0.477099,0.0877577,0.181538,5.2683,4.46225,8.37427,7.17722,4.94989,3.05359,0.544077,0.403181,2.15527,-2.85228
5.5,4.75992,0.00550839,0.475000,0.482026,7.43463e-05,0.475000,0.472938,0.000102206,520,4.29346,1.03797,3.79063,0.638269,0.614922,0.0452726,1.67988,2.63192,1.58342,0.0883561,2.71382,0.12525,461.197,272.206,0.0285105,0.0282851,0.133266,0.0653512,0.116889,0.133266,2.45667,2.23255,4.01032,3.85743,5.99975,3.41618,0.462777,0.453935,2.49102,12.2812
5.5,5.07471,0.0122183,0.525000,0.526099,9.93969e-05,0.475000,0.473247,0.000102369,520,4.63868,0.813625,4.10995,0.652725,0.630084,0.0327078,3.76873,5.77384,3.32171,0.138743,5.6047,0.196284,461.197,272.206,0.0648259,0.05383,0.277321,0.227604,0.218436,0.277321,5.17401,4.39741,8.50186,7.59601,5.45649,3.12644,0.502875,0.451617,2.43468,9.74189
5.5,5.43516,0.0232676,0.575000,0.566983,7.15368e-05,0.475000,0.468615,8.66229e-05,520,5.37728,1.38853,4.83712,0.680078,0.660523,0.0473722,2.17621,3.19994,1.86964,0.110921,3.21116,0.151928,461.197,272.206,0.0644026,0.0377272,0.132523,0.270439,0.156137,0.132523,3.05856,2.48416,5.03391,4.38051,5.03283,2.91432,0.534575,0.437255,2.39542,7.97221
5.5,5.00601,0.00889257,0.525000,0.524571,8.25827e-05,0.525000,0.509777,2.61134e-05,520,6.96544,3.09344,6.06495,0.726413,0.701936,0.0771812,0.838689,1.15456,0.76472,0.0614357,1.1844,0.0888573,461.197,272.206,0.0211739,0.0153001,0.0767718,0.083101,0.0669851,0.0767718,1.20767,1.04863,2.03543,1.82344,5.42107,2.94231,0.489586,0.482806,2.59484,16.9607
5.5,4.76047,0.00621651,0.475000,0.480365,7.71289e-05,0.475000,0.480339,6.56181e-05,510,2.64547,0.597156,2.40589,0.548565,0.531681,0.0405655,1.67787,3.05865,1.41599,0.0928059,2.67042,0.150123,498.407,243.451,0.0130817,0.00590469,0.0898291,0.052323,0.0209822,0.0898291,1.97107,1.64112,3.24075,2.75173,6.03419,3.39484,0.461147,0.461085,2.53886,-6.40362
5.5,5.12574,0.0137008,0.525000,0.524297,0.000103388,0.475000,0.483651,5.77454e-05,510,3.15119,0.635943,2.92168,0.580489,0.566579,0.0373063,2.33464,4.02184,1.94411,0.110434,3.47166,0.174973,498.407,243.451,0.00882146,0.00749533,0.103222,0.0392437,0.026594,0.103222,2.83327,2.33953,4.70154,3.98141,5.53429,3.11562,0.500951,0.46251,2.52116,-7.05604
5.5,5.54417,0.0126419,0.575000,0.564901,5.89429e-05,0.475000,0.481616,5.5444e-05,510,3.00338,0.955244,2.64935,0.571636,0.548828,0.0584278,0.982687,1.71908,0.762642,0.075059,1.4677,0.11676,498.407,243.451,0.00677494,0.00772682,0.06139,0.0381824,0.0314484,0.06139,1.11566,0.849372,1.86091,1.51342,5.15278,2.91838,0.536726,0.456311,2.52034,-7.08648
5.5,4.75721,0.00587111,0.475000,0.481654,7.91926e-05,0.525000,0.524159,0.000104973,510,3.64033,0.764851,3.23935,0.607347,0.585598,0.0393074,2.14466,3.53119,1.77394,0.0985212,3.02271,0.160983,498.407,243.451,0.0117752,0.0176789,0.148542,0.0528125,0.0671359,0.148542,2.68797,2.18643,4.54218,3.73383,6.0045,3.14544,0.462244,0.503295,2.76214,1.82781
5.5,5.07021,0.0132489,0.525000,0.521731,8.8721e-05,0.525000,0.520623,9.0124e-05,510,2.67271,0.435933,2.37191,0.550408,0.529183,0.0293722,3.03966,5.52256,2.5457,0.119126,4.75694,0.200026,498.407,243.451,0.0272243,0.0226359,0.20102,0.0608018,0.0923829,0.20102,4.06054,3.33408,6.90332,5.75479,5.53164,2.93771,0.497216,0.495591,2.69922,-0.492024
5.5,4.74354,0.00626712,0.475000,0.478597,7.84415e-05,0.575000,0.56979,8.23969e-05,510,5.48681,1.65871,4.86384,0.683772,0.661546,0.0552905,1.45924,2.1341,1.20697,0.0845521,1.89705,0.120367,498.407,243.451,0.00939809,0.00919382,0.107082,0.0615906,0.0369185,0.107082,1.57012,1.27868,2.72481,2.29637,6.05254,2.92575,0.459198,0.546645,3.01386,11.1074
5.5,4.74577,0.00661348,0.475000,0.478265,7.7461e-05,0.575000,0.57083,8.04423e-05,500,3.32791,0.929803,2.96783,0.590606,0.56945,0.051946,1.68078,2.84586,1.41986,0.114515,2.41549,0.158294,333.597,176.721,0.0461574,0.0140374,0.109814,0.00540561,0.0542177,0.109814,1.66896,1.35011,2.9008,2.40136,6.06152,2.92685,0.459486,0.548223,3.0227,-5.7635
5.5,4.78435,0.00858735,0.525000,0.525142,9.76505e-05,0.325000,0.341388,1.69531e-05,450,4.76509,1.39205,4.58713,0.657733,0.65064,0.0543578,1.03024,1.56635,0.910072,0.0573433,1.46712,0.0956885,1083.42,332.659,0.00559432,0.00372629,0.0255478,0.00879866,0.0206559,0.0255478,1.15082,1.00617,1.68823,1.54954,5.21002,3.57575,0.500925,0.325299,1.65534,-7.69837
