Q2,Q2_corr,Q2_corr_err,xbj_set,xbj,xbj_corr,xbj_corr_err,z_set,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,RY,RY_rho,RY_1p8rho,RY_noexc,RY_nodelta,error,yield_neg,yield_pos,yield_neg_data,error_neg,yield_pos_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp
4,4.18676,0.0174935,0.35,0.375000,0.371842,9.76702e-05,0.6,0.575000,0.577586,9.49979e-05,80,4.38066,0.649859,3.82049,0.642033,0.616392,0.593234,0.614864,0.611945,0.0277577,20.6842,32.2167,21.2851,0.729323,33.4899,0.80601,108.44,94.6964,0.323498,0.167445,1.70445,0.599348,0.461962,1.70445,25.221,20.603,42.4514,35.3848,7.95967,3.75295,0.361051,0.561253,3.47091,-4.79426
4,4.5967,0.0114397,0.35,0.425000,0.419057,8.9692e-05,0.6,0.575000,0.580645,8.1313e-05,80,2.67544,0.653443,2.35391,0.550592,0.527849,0.508173,0.530955,0.52548,0.0439915,6.04187,10.9734,6.205,0.411497,11.2677,0.458414,108.44,94.6964,0.0843705,0.0493186,0.403193,0.116227,0.142153,0.403193,7.05267,5.77974,12.1062,10.6277,7.25882,3.40557,0.405861,0.56211,3.39916,-6.76247
4,3.37542,0.0078591,0.35,0.275000,0.282153,7.1314e-05,0.6,0.625000,0.6237,0.000105448,80,5.70386,0.964271,4.80895,0.690845,0.659437,0.62983,0.669572,0.651918,0.0307207,14.7775,21.3905,15.4843,0.522289,22.3821,0.577258,108.44,94.6964,0.461068,0.13946,1.57857,0.451027,0.419325,1.57857,18.0818,15.3641,29.4142,25.8177,9.47614,4.0062,0.275989,0.610706,3.98439,9.2903
4,3.76773,0.0155135,0.35,0.325000,0.32563,0.00010187,0.6,0.625000,0.62384,0.000103614,80,4.96539,0.594177,4.20789,0.66538,0.634498,0.605786,0.630608,0.626982,0.0221768,28.2564,42.4665,29.5791,0.754606,45.2807,0.846849,108.44,94.6964,0.62279,0.482689,2.84181,1.22865,1.20048,2.84181,36.1797,30.2367,60.463,52.1906,8.69224,3.71423,0.316797,0.60804,3.8546,5.73029
4,4.14488,0.0188979,0.35,0.375000,0.372375,9.92924e-05,0.6,0.625000,0.623765,0.000102574,80,3.48326,0.431187,2.89907,0.599105,0.565159,0.533349,0.562826,0.559801,0.0230997,21.5675,35.9996,22.3217,0.678521,37.7959,0.802469,108.44,94.6964,0.404755,0.245278,2.47832,0.822969,0.698854,2.47832,26.5849,22.9139,45.5023,38.5482,7.87346,3.38783,0.361735,0.605916,3.7072,1.68719
4,4.56393,0.0135812,0.35,0.425000,0.420285,9.73434e-05,0.6,0.625000,0.623944,9.96652e-05,80,3.76849,0.829309,3.22176,0.613825,0.584589,0.557927,0.585086,0.577611,0.0412253,8.38241,13.656,8.72481,0.462532,14.3873,0.522855,108.44,94.6964,0.16339,0.113984,0.764533,0.274065,0.326113,0.764533,10.4295,8.44866,18.2298,14.9623,7.18075,3.09117,0.407,0.603423,3.61687,-0.790669
4,4.94187,0.00656227,0.35,0.475000,0.465777,6.33519e-05,0.6,0.625000,0.623752,9.6466e-05,80,6.22714,3.27672,5.63881,0.706663,0.688758,0.672703,0.689342,0.681137,0.0939835,2.34401,3.31701,2.40348,0.24629,3.43596,0.27045,108.44,94.6964,0.0280494,0.0195649,0.157184,0.0380942,0.0559509,0.157184,2.07141,1.65853,3.68187,2.91113,6.55214,2.80812,0.448404,0.60027,3.53226,-3.11153
4,3.37571,0.00758885,0.35,0.275000,0.282499,7.0451e-05,0.6,0.675000,0.67353,0.000101592,80,6.13822,1.17243,4.741,0.70409,0.65679,0.608735,0.650438,0.641831,0.0342203,11.5255,16.3694,12.277,0.440722,18.0078,0.491072,108.44,94.6964,0.404723,0.236591,1.74433,0.785132,0.693371,1.74433,13.5441,11.5592,22.2318,20.0617,9.46239,3.56762,0.276357,0.659471,4.2983,17.9008
4,3.7703,0.0155297,0.35,0.325000,0.325906,0.000102754,0.6,0.675000,0.673636,0.000103242,80,3.01775,0.360536,2.21632,0.572513,0.5174,0.461584,0.512517,0.509702,0.0219621,19.0273,33.2347,20.293,0.596269,36.4335,0.735324,108.44,94.6964,0.604346,0.482046,3.29464,1.40453,1.3125,3.29464,28.4192,24.3925,48.0119,40.7819,8.68759,3.3197,0.318435,0.657863,4.16218,14.1671
4,4.14136,0.0190336,0.35,0.375000,0.372436,9.96184e-05,0.6,0.675000,0.673819,0.000103139,80,3.32037,0.419291,2.76104,0.590184,0.556281,0.524581,0.553872,0.548237,0.0234731,18.9982,32.1903,19.8848,0.613715,34.361,0.746867,108.44,94.6964,0.425038,0.30218,2.07349,0.854615,0.888407,2.07349,22.7332,18.6473,39.4291,31.6606,7.86534,3.03288,0.361688,0.654253,4.00061,9.7353
4,4.55972,0.0123772,0.35,0.425000,0.418653,8.7722e-05,0.6,0.675000,0.671501,9.55859e-05,80,3.88857,0.886204,2.98875,0.619703,0.570739,0.522654,0.563295,0.561461,0.0427226,6.97836,11.2608,7.32262,0.391943,12.1734,0.450185,108.44,94.6964,0.134306,0.134294,0.946619,0.358411,0.386489,0.946619,7.868,6.13891,13.9544,11.3908,7.2174,2.80438,0.404391,0.649175,3.90491,7.11013
4,3.38438,0.0047088,0.35,0.275000,0.287719,4.84128e-05,0.6,0.725000,0.711752,4.43519e-05,80,3.56145,1.26114,2.48666,0.603251,0.537513,0.46549,0.543083,0.522498,0.0661721,2.22459,3.68767,2.46557,0.195119,4.19491,0.242922,108.44,94.6964,0.141521,0.0662941,0.465287,0.227288,0.199672,0.465287,3.19515,2.75543,5.29599,4.45785,9.266,3.18831,0.281055,0.696895,4.47058,22.6262
4,3.72065,0.0122317,0.35,0.325000,0.326941,9.89332e-05,0.6,0.725000,0.719899,9.1694e-05,80,4.79498,0.847391,3.13886,0.658897,0.579765,0.488006,0.564554,0.567685,0.0328651,11.4548,17.3848,12.2422,0.452366,19.4693,0.529694,108.44,94.6964,0.294821,0.341002,2.51304,0.867956,0.881113,2.51304,14.6067,11.7953,24.9161,20.9072,8.54824,2.92231,0.317743,0.701921,4.37488,20.0012
4,4.12663,0.019763,0.35,0.375000,0.370442,8.85898e-05,0.6,0.725000,0.715862,5.74287e-05,80,4.7766,0.962207,3.64499,0.658182,0.607586,0.554828,0.595448,0.591304,0.0374746,9.05646,13.7598,9.72437,0.406424,15.4593,0.482154,108.44,94.6964,0.295302,0.254816,1.46393,0.696256,0.701805,1.46393,11.0507,9.10169,19.3183,15.8923,7.89674,2.75117,0.358402,0.695239,4.25735,16.7774
4,4.55392,0.00771949,0.35,0.425000,0.409802,2.88298e-05,0.6,0.725000,0.708041,2.21651e-05,80,1.12966,0.736481,0.743224,0.415166,0.367519,0.322967,0.379761,0.363828,0.0839664,0.59067,1.42273,0.662545,0.102997,1.58684,0.145773,108.44,94.6964,0.0365478,0.030292,0.102052,0.0548085,0.0919158,0.102052,0.903131,0.839867,1.60818,1.43782,7.44375,2.66253,0.377049,0.676535,4.20132,15.2406
4,3.9008,0.0128259,0.35,0.325000,0.320928,8.62709e-05,0.7,0.575000,0.594836,6.44229e-06,70,2.61134,1.40552,2.23239,0.546234,0.518644,0.493731,0.557109,0.532096,0.0964671,0.958394,1.75455,1.14846,0.139959,1.95083,0.174247,130.017,102.151,0.067276,0.115627,0.102067,0.0110355,0.169186,0.102067,1.28794,1.23942,2.12763,1.95352,9.13799,4.11762,0.313634,0.581758,3.85917,-9.27025
4,3.37662,0.00832305,0.35,0.275000,0.281616,7.14409e-05,0.7,0.625000,0.625497,9.67922e-05,70,6.09637,1.08186,4.97058,0.702864,0.665574,0.628866,0.660188,0.654814,0.0318392,14.7472,20.9816,15.4343,0.523139,22.4877,0.591086,130.017,102.151,0.388975,0.220336,1.98248,0.742555,0.625036,1.98248,18.1268,16.0753,29.4934,26.7819,9.50118,4.00357,0.275546,0.612506,4.00431,-5.85804
4,3.81732,0.0168975,0.35,0.325000,0.322804,9.95707e-05,0.7,0.625000,0.629288,9.13355e-05,70,3.71611,0.523006,3.1008,0.611203,0.577512,0.545908,0.579891,0.572316,0.0263531,16.7287,27.3702,17.4386,0.582385,28.7237,0.696234,130.017,102.151,0.448481,0.165812,1.91659,0.676995,0.482089,1.91659,23.0069,19.9104,38.4151,32.8963,8.89296,3.74393,0.314918,0.614656,3.97166,-6.62561
4,4.28262,0.0101791,0.35,0.375000,0.368112,8.59071e-05,0.7,0.625000,0.632987,7.39706e-05,70,3.75692,0.857566,3.24711,0.613248,0.586042,0.561336,0.590649,0.577664,0.0427573,6.68477,10.9006,7.02014,0.375419,11.5412,0.450404,130.017,102.151,0.17658,0.0986436,0.59008,0.233203,0.291178,0.59008,7.32682,6.01281,12.5293,10.256,8.2386,3.46313,0.358038,0.616058,3.93121,-7.57661
4,3.37356,0.00791193,0.35,0.275000,0.281976,7.16982e-05,0.7,0.675000,0.673985,0.000105283,70,3.21615,0.479139,2.37863,0.584266,0.52968,0.474233,0.526031,0.522218,0.027604,12.3761,21.1823,13.1264,0.472457,23.0083,0.589619,130.017,102.151,0.449823,0.187985,2.10839,0.957762,0.582325,2.10839,18.0892,15.3766,29.6927,25.0437,9.47888,3.57007,0.275803,0.660162,4.30635,1.24304
4,3.77167,0.0155332,0.35,0.325000,0.325565,9.98889e-05,0.7,0.675000,0.674218,0.000101865,70,3.3227,0.36702,2.37712,0.590315,0.529568,0.466566,0.525273,0.524778,0.0205338,24.4599,41.4354,26.3538,0.688689,45.6684,0.846348,130.017,102.151,0.834168,0.74472,4.4222,1.84896,1.70757,4.4222,33.7961,28.1755,57.09,47.9664,8.70213,3.31923,0.31692,0.657577,4.17115,-1.93549
4,4.1736,0.0176644,0.35,0.375000,0.371701,9.78148e-05,0.7,0.675000,0.676828,9.85456e-05,70,3.47377,0.473485,2.79511,0.598596,0.558506,0.519445,0.559444,0.55071,0.0254301,17.8958,29.8963,19.1074,0.607429,32.4141,0.76379,130.017,102.151,0.523023,0.464076,2.32867,0.863841,1.10917,2.32867,21.8,17.7607,37.8028,29.6227,7.94193,3.03342,0.361053,0.657922,4.05733,-4.61147
4,4.58302,0.0114504,0.35,0.425000,0.416415,7.45025e-05,0.7,0.675000,0.676241,8.87005e-05,70,3.13616,0.823323,2.50712,0.579606,0.538966,0.500347,0.540227,0.534035,0.0485023,4.87062,8.40333,5.15822,0.333462,8.99032,0.404346,130.017,102.151,0.164317,0.0643263,0.587871,0.290372,0.176986,0.587871,5.59873,4.45103,9.92927,7.9056,7.30774,2.80175,0.402488,0.654834,3.97297,-6.59477
4,3.37479,0.00802956,0.35,0.275000,0.282251,7.31404e-05,0.7,0.725000,0.724001,0.000105345,70,4.37839,0.710294,3.24324,0.641936,0.585821,0.52742,0.590331,0.574764,0.0303556,11.1061,17.3009,12.0829,0.413072,19.1412,0.505226,130.017,102.151,0.639211,0.202588,1.95909,1.00565,0.615992,1.95909,14.2248,12.259,23.4858,20.6957,9.4704,3.13251,0.276031,0.70938,4.62339,8.69678
4,3.76754,0.0153101,0.35,0.325000,0.325537,0.0001016,0.7,0.725000,0.723834,0.000101795,70,3.67187,0.426388,2.36768,0.608961,0.528871,0.436519,0.518804,0.515112,0.0217332,21.3926,35.1296,23.3503,0.605389,40.2591,0.763914,130.017,102.151,0.930511,0.694173,4.95781,2.26226,1.99316,4.95781,28.7317,23.8436,48.9151,40.5796,8.69522,2.92598,0.317131,0.706456,4.47466,5.20011
4,4.15623,0.0197857,0.35,0.375000,0.369212,8.83411e-05,0.7,0.725000,0.718685,8.06639e-05,70,5.14658,0.923835,3.92134,0.672008,0.621276,0.567897,0.608221,0.592017,0.0331283,13.2415,19.7044,14.7049,0.504555,23.3586,0.616317,130.017,102.151,0.493064,0.647947,2.05042,1.09905,1.75674,2.05042,15.8745,12.3779,27.7233,21.6664,7.98657,2.75206,0.357209,0.698152,4.32076,1.5819
4,4.55421,0.0087386,0.35,0.425000,0.409266,2.45851e-05,0.7,0.725000,0.708387,1.94947e-05,70,3.20081,1.66765,2.57807,0.58338,0.543939,0.506535,0.55695,0.540552,0.0964857,0.967695,1.65877,1.03506,0.129449,1.75434,0.161332,130.017,102.151,0.0494649,0.00773631,0.122132,0.058639,0.0223206,0.122132,1.07881,0.916005,1.9204,1.62692,7.45159,2.65477,-nan,-nan,4.20685,-1.0963
4,3.36382,0.00818219,0.35,0.275000,0.28095,7.47452e-05,0.7,0.775000,0.767541,6.4465e-05,70,3.69476,0.769916,2.29835,0.610124,0.523685,0.42423,0.539671,0.509029,0.0390099,6.01596,9.86023,6.8949,0.304193,11.5092,0.385845,130.017,102.151,0.536607,0.205092,1.45682,0.816675,0.622589,1.45682,8.123,6.85463,13.4539,11.7428,9.498,2.76471,0.274388,0.752275,4.90878,15.4062
4,3.75812,0.0169146,0.35,0.325000,0.319457,8.62678e-05,0.7,0.775000,0.760425,2.78535e-05,70,4.74021,1.17969,3.4116,0.656759,0.595229,0.530175,0.573732,0.567285,0.0463283,5.54916,8.44931,6.3928,0.303087,10.5603,0.377185,130.017,102.151,0.408267,0.278492,0.976681,0.98154,0.823413,0.976681,7.50656,6.11067,12.7711,10.9199,8.88967,2.69019,0.308107,0.742343,4.77643,12.2948
4,3.16334,0.00202582,0.4,0.275000,0.291716,1.8349e-05,0.5,0.425000,0.431522,5.74961e-05,400,7.89955,3.22837,7.67717,0.74789,0.743088,0.739126,0.747394,0.734874,0.068398,4.58665,6.13279,4.69137,0.304492,6.30646,0.38577,120.391,75.3767,0.0606591,0.0372272,0.100138,0.0499017,0.116458,0.100138,6.75221,6.31153,10.1785,9.74964,8.56461,5.1377,0.284935,0.421815,2.49546,-6.06831
4,3.46844,0.0114616,0.4,0.325000,0.324927,9.72438e-05,0.5,0.425000,0.434563,5.20136e-05,400,5.41769,0.904574,5.0641,0.681451,0.669024,0.658384,0.666558,0.661277,0.0305968,19.2935,28.3124,19.8217,0.644141,29.5276,0.84999,120.391,75.3767,0.308189,0.171278,0.946925,0.559226,0.554349,0.946925,22.569,20.4871,34.6431,31.7461,8.09138,4.85172,0.316192,0.42315,2.47362,-6.89028
4,3.95906,0.0141988,0.4,0.375000,0.372476,9.90209e-05,0.5,0.425000,0.435728,5.10796e-05,400,7.32529,1.84337,6.98124,0.735106,0.726807,0.719829,0.716244,0.71873,0.0431157,12.587,17.1227,12.9922,0.543255,18.1206,0.680035,120.391,75.3767,0.211223,0.144843,0.419382,0.528666,0.378842,0.419382,14.7556,12.9658,23.0624,20.9736,7.55408,4.53753,0.361184,0.422709,2.4692,-7.05685
4,4.34724,0.00664279,0.4,0.425000,0.417143,7.57468e-05,0.5,0.425000,0.439963,2.79859e-05,400,6.8361,3.01654,6.53507,0.723148,0.715237,0.708619,0.705983,0.71207,0.0770698,3.92153,5.42287,4.00708,0.310825,5.63677,0.386359,120.391,75.3767,0.0600784,0.0107832,0.11345,0.148464,0.0360711,0.11345,3.64863,3.02241,5.78481,4.9906,6.96069,4.17115,0.403325,0.424739,2.4451,-7.96405
4,3.16004,0.00188296,0.4,0.275000,0.292057,1.78793e-05,0.5,0.475000,0.473747,0.000105166,400,7.44882,2.66189,6.36708,0.737964,0.710622,0.684863,0.709299,0.694293,0.0609241,5.453,7.38925,5.65606,0.322227,7.85001,0.426009,120.391,75.3767,0.101819,0.0747907,0.558422,0.160234,0.255293,0.558422,8.34952,7.26184,12.8617,11.599,8.54426,4.7986,0.285247,0.462474,2.73457,2.93182
4,3.4491,0.00975071,0.4,0.325000,0.327497,9.73866e-05,0.5,0.475000,0.47362,0.000103633,400,4.60078,0.552173,4.16547,0.651195,0.632599,0.616319,0.632621,0.625133,0.0223934,30.6272,47.0323,31.9143,0.790301,49.607,1.0691,120.391,75.3767,0.833917,0.327676,2.07601,1.34404,1.02763,2.07601,40.278,36.3513,63.1549,58.1761,7.97117,4.50529,0.318252,0.460585,2.66181,0.193289
4,3.82563,0.0188259,0.4,0.375000,0.374032,0.000100789,0.5,0.475000,0.475389,9.84372e-05,400,3.84382,0.42608,3.55737,0.617533,0.603037,0.590612,0.600635,0.594636,0.0207758,34.7462,56.2661,36.2988,0.888902,59.846,1.22937,120.391,75.3767,0.69765,0.661377,1.81351,1.34386,1.77263,1.81351,45.6502,39.9579,72.8402,63.4124,7.2887,4.13448,0.362246,0.460267,2.59343,-2.38062
4,4.19458,0.0193277,0.4,0.425000,0.421706,0.000100885,0.5,0.475000,0.478206,9.65908e-05,400,3.83572,0.556544,3.54527,0.617138,0.6024,0.58971,0.597778,0.59404,0.0271933,21.4443,34.7479,22.1826,0.719901,36.7151,0.99175,120.391,75.3767,0.295098,0.33455,1.13909,0.697321,0.941569,1.13909,23.8959,20.3774,38.6865,32.2301,6.63793,3.76239,0.406432,0.460849,2.53619,-4.53527
4,4.54945,0.012637,0.4,0.475000,0.469543,9.2665e-05,0.5,0.475000,0.481449,8.20139e-05,400,3.50813,0.866583,3.24992,0.600433,0.586202,0.574062,0.583476,0.584175,0.0461177,7.53668,12.5521,7.58535,0.4493,12.7341,0.607889,120.391,75.3767,0.0204137,0.0191464,0.351815,0.0808536,0.0668372,0.351815,7.52122,6.11337,12.3294,10.0028,6.02514,3.39999,0.45127,0.462296,2.48702,-6.38603
4,3.44526,0.00995251,0.4,0.325000,0.327406,9.77993e-05,0.5,0.525000,0.523599,0.000103555,400,5.47154,0.751653,4.86185,0.683262,0.66147,0.642122,0.653776,0.6431,0.0251361,24.3322,35.6118,25.7429,0.655087,39.1416,0.892823,120.391,75.3767,0.74994,0.516791,1.86012,1.58949,1.76303,1.86012,31.4323,28.2252,50.5637,48.0253,7.96623,4.14305,0.318343,0.50958,2.94103,10.7034
4,3.80284,0.0185464,0.4,0.375000,0.37546,0.000102082,0.5,0.525000,0.523464,0.000103703,400,4.85633,0.570115,4.43069,0.661259,0.644157,0.629131,0.637127,0.633186,0.021806,32.91,49.7687,34.4072,0.794851,53.464,1.11743,120.391,75.3767,0.944262,0.372942,2.15132,1.91804,1.29431,2.15132,41.2266,36.2704,67.5779,58.7456,7.21346,3.7864,0.362985,0.506146,2.82966,6.51115
4,4.09207,0.0239467,0.4,0.425000,0.423306,0.000101305,0.5,0.525000,0.524075,0.000102926,400,4.63906,0.610712,4.26409,0.65274,0.636984,0.623368,0.633322,0.630692,0.0245485,28.2888,43.3386,29.1658,0.798168,45.3798,1.07765,120.391,75.3767,0.500404,0.223963,1.50433,1.00746,0.710825,1.50433,31.2087,25.7786,51.9043,43.6917,6.46143,3.40618,0.408261,0.504825,2.70337,1.75749
4,4.43612,0.0183517,0.4,0.475000,0.47159,9.74071e-05,0.5,0.525000,0.5238,0.000101369,400,5.16144,1.03296,4.65219,0.672541,0.653267,0.636298,0.653595,0.648746,0.0369213,14.4523,21.489,14.7311,0.595931,22.0486,0.778823,120.391,75.3767,0.161209,0.064243,0.910771,0.246256,0.221006,0.910771,14.42,11.6574,24.2835,20.2798,5.85602,3.08769,0.451682,0.502136,2.62856,-1.05824
4,4.786,0.0112665,0.4,0.525000,0.51979,9.24088e-05,0.5,0.525000,0.522335,9.58297e-05,400,7.01775,2.74797,6.37975,0.727712,0.710976,0.69606,0.707833,0.703684,0.0679121,5.40429,7.42641,5.46987,0.368701,7.62303,0.472885,120.391,75.3767,0.0241066,0.0284802,0.340434,0.0593071,0.0991976,0.340434,4.66037,3.73713,7.91294,6.37896,5.30525,2.79462,0.493791,0.496634,2.56512,-3.44639
4,3.16359,0.00159912,0.4,0.275000,0.292914,1.56911e-05,0.5,0.575000,0.562635,3.43921e-05,400,4.39255,2.16932,2.92628,0.64254,0.566867,0.4888,0.542058,0.529284,0.0923967,1.30952,2.03803,1.41776,0.14223,2.45067,0.192068,120.391,75.3767,0.00380278,0.0965649,0.276626,0.0970676,0.351921,0.276626,2.15771,2.00068,3.46726,3.77274,8.52106,4.08856,0.286273,0.55003,3.24283,22.0633
4,3.43612,0.00879806,0.4,0.325000,0.329227,9.29639e-05,0.5,0.575000,0.569038,8.45712e-05,400,4.13215,0.660348,3.49773,0.631094,0.599879,0.570947,0.581242,0.578488,0.0299559,13.7706,21.8202,14.6504,0.480341,24.7291,0.702447,120.391,75.3767,0.415923,0.355087,1.46907,1.29543,1.28032,1.46907,18.3976,16.1225,30.2346,26.7719,7.88944,3.78717,0.320151,0.553944,3.17007,19.3246
4,3.7738,0.0163996,0.4,0.375000,0.375405,0.000103063,0.5,0.575000,0.571805,9.71495e-05,400,5.30141,0.770935,4.5196,0.677468,0.647871,0.620317,0.637342,0.631916,0.0267326,22.6983,33.5045,24.4821,0.650961,37.6002,0.908078,120.391,75.3767,1.07659,0.415036,2.24756,2.17218,1.34372,2.24756,29.052,24.2927,48.8211,41.9103,7.16694,3.45866,0.363443,0.553717,3.06787,15.4777
4,4.08022,0.023873,0.4,0.425000,0.423338,9.86826e-05,0.5,0.575000,0.573207,0.000102675,400,3.77597,0.524541,3.26868,0.614196,0.58727,0.562824,0.574849,0.577968,0.026025,20.0205,32.5963,21.0739,0.632678,35.5735,0.920104,120.391,75.3767,0.6248,0.26157,1.80224,1.63229,0.860603,1.80224,24.4983,20.6151,41.9159,35.0969,6.44476,3.12097,0.407678,0.551972,2.94837,10.9795
4,4.42696,0.0201999,0.4,0.475000,0.470736,9.31165e-05,0.5,0.575000,0.57255,9.91365e-05,400,3.4749,0.664289,3.13612,0.598657,0.579604,0.562872,0.566804,0.571741,0.0356671,10.5759,17.666,10.9469,0.471342,18.9286,0.698493,120.391,75.3767,0.185517,0.12063,0.695365,0.617747,0.387436,0.695365,11.4291,9.42932,19.8462,15.8001,5.86133,2.84451,0.45078,0.548522,2.87295,8.14082
4,4.77652,0.00838087,0.4,0.525000,0.510792,3.6923e-05,0.5,0.575000,0.564625,6.25728e-05,400,2.19067,0.993558,1.99188,0.515399,0.499323,0.485324,0.500584,0.491938,0.077775,1.54205,2.99195,1.57861,0.177307,3.10149,0.292397,120.391,75.3767,0.0112975,0.0198207,0.0983462,0.0140654,0.0656893,0.0983462,1.65785,1.41102,2.89397,2.10696,5.45779,2.68524,-nan,-nan,2.81688,6.03016
4,3.67889,0.00823753,0.4,0.375000,0.379096,9.36228e-05,0.5,0.625000,0.618126,8.42008e-05,400,3.55502,0.867316,2.88647,0.602913,0.564363,0.52836,0.577007,0.555507,0.0455856,5.97291,9.90675,7.24144,0.343753,12.069,0.48578,120.391,75.3767,0.863103,0.234862,0.716077,1.38676,0.575076,0.716077,9.14675,7.91692,15.7211,14.264,6.91255,3.07113,0.366408,0.597586,3.20187,20.5218
4,4.00219,0.0174911,0.4,0.425000,0.423233,9.63362e-05,0.5,0.625000,0.618948,8.40616e-05,400,4.39086,0.935205,3.66502,0.642468,0.608612,0.576028,0.589845,0.584911,0.0398488,9.78311,15.2274,10.8773,0.438027,18.0879,0.6536,120.391,75.3767,0.485819,0.412925,1.13702,1.14847,1.13003,1.13702,12.4613,10.2352,21.8281,17.3868,6.3378,2.82369,0.406309,0.595215,3.12276,17.5437
4,4.43872,0.0195402,0.4,0.475000,0.464857,6.70937e-05,0.5,0.625000,0.612668,4.14488e-05,400,8.74415,4.71205,7.49101,0.764598,0.738926,0.715022,0.702967,0.711877,0.087038,3.04606,3.98388,3.29757,0.244031,4.66756,0.322182,120.391,75.3767,0.134314,0.065631,0.264433,0.363204,0.216728,0.264433,3.43574,2.73135,6.08668,5.16297,5.99113,2.70227,0.433735,0.581586,3.12124,17.4867
4,3.1626,0.00176879,0.4,0.275000,0.291859,1.68186e-05,0.6,0.525000,0.523887,9.90306e-05,390,5.25415,1.87191,4.74797,0.675821,0.657063,0.639913,0.665605,0.653735,0.0655743,4.58988,6.79156,4.69546,0.307862,6.90172,0.476171,107.597,55.8068,0.0873376,0.0167427,0.431141,0.0475305,0.0531464,0.431141,7.11674,7.01558,11.2496,10.2814,8.5585,4.416,0.284773,0.511268,3.02943,-4.99226
4,3.45723,0.0111966,0.4,0.325000,0.325317,0.000101465,0.6,0.525000,0.528286,8.75148e-05,390,5.78446,1.02593,4.94733,0.693391,0.664704,0.638291,0.667012,0.658211,0.0321488,22.815,32.9035,23.371,0.754712,33.9359,1.06894,107.597,55.8068,0.332742,0.14686,2.18855,0.431669,0.510986,2.18855,27.4351,23.6655,44.2332,40.3877,8.05674,4.15303,0.316653,0.514485,2.99566,-6.05127
4,3.92838,0.0158431,0.4,0.375000,0.372582,0.000100388,0.6,0.525000,0.530066,8.81114e-05,390,5.42935,1.09052,5.06119,0.681845,0.668918,0.657794,0.664735,0.662028,0.0367953,17.8349,26.1568,18.205,0.677124,27.1343,1.00311,107.597,55.8068,0.178615,0.133593,0.861543,0.402077,0.422414,0.861543,20.9548,17.6753,34.499,29.0981,7.49942,3.87493,0.361264,0.514064,2.98097,-6.5119
4,4.32603,0.00833229,0.4,0.425000,0.418237,8.49977e-05,0.6,0.525000,0.534804,6.09103e-05,390,2.97782,0.890036,2.66232,0.570066,0.549706,0.532083,0.543026,0.547428,0.0548389,5.59739,9.81883,5.69605,0.406787,10.1549,0.61885,107.597,55.8068,0.0516145,0.0271323,0.340855,0.193679,0.0835173,0.340855,5.92191,4.72657,9.93257,8.19335,6.90371,3.55649,0.403919,0.517139,2.95117,-7.44643
4,3.1644,0.00174129,0.4,0.275000,0.292336,1.60134e-05,0.6,0.575000,0.574,0.000103067,390,4.81019,1.59258,3.83003,0.659485,0.61686,0.575516,0.613534,0.612904,0.0615536,4.35611,6.60532,4.46394,0.289578,6.85193,0.432762,107.597,55.8068,0.0734687,0.0218019,0.599143,0.156432,0.0733868,0.599143,6.07911,5.37094,9.80042,9.13319,8.54466,4.01594,0.285338,0.560191,3.31604,3.99632
4,3.44732,0.00968708,0.4,0.325000,0.327587,9.80645e-05,0.6,0.575000,0.574082,0.000105427,390,4.32496,0.598733,3.70432,0.639638,0.610608,0.58392,0.607652,0.603659,0.0259173,25.921,40.5244,26.7254,0.75501,42.4671,1.14144,107.597,55.8068,0.452895,0.242345,2.559,0.915336,0.78577,2.559,32.0396,27.6913,52.7296,46.1736,7.96469,3.77893,0.318481,0.558835,3.22529,1.15045
4,3.81686,0.0190418,0.4,0.375000,0.374529,0.000101569,0.6,0.575000,0.574929,0.000100529,390,3.76226,0.478147,3.24106,0.613514,0.585696,0.560525,0.58046,0.580626,0.0238071,31.4048,51.1884,32.2831,0.890276,53.5516,1.3564,107.597,55.8068,0.471694,0.245762,2.73982,1.18631,0.778518,2.73982,38.5962,31.5281,64.9457,53.9973,7.26098,3.47544,0.362086,0.556802,3.12706,-1.93032
4,4.18282,0.0196166,0.4,0.425000,0.421961,9.62808e-05,0.6,0.575000,0.577087,9.86335e-05,390,4.34074,0.779765,3.89031,0.64032,0.619787,0.601777,0.613044,0.612076,0.0336261,18.7642,29.3044,19.2432,0.71881,30.744,1.05264,107.597,55.8068,0.213359,0.172197,1.19846,0.618649,0.586606,1.19846,20.7303,16.6863,35.5487,29.7619,6.61542,3.17092,0.4067,0.556179,3.05189,-4.28761
4,4.54381,0.0128784,0.4,0.475000,0.469463,9.13044e-05,0.6,0.575000,0.578411,8.93073e-05,390,3.26682,0.856648,2.96337,0.587165,0.569174,0.553585,0.561962,0.564198,0.048667,7.52694,12.8191,7.69107,0.458006,13.3764,0.721442,107.597,55.8068,0.0737494,0.0567458,0.430564,0.254261,0.185028,0.430564,6.97495,5.54564,12.1622,9.58662,6.0196,2.88278,0.450651,0.555445,2.98654,-6.3372
