Q2,Q2_corr,Q2_corr_err,xbj_set,xbj,xbj_corr,xbj_corr_err,z_set,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,RY,RY_rho,RY_1p8rho,error,yield_neg,yield_pos,yield_neg_data,error_neg,yield_pos_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp
4.75,4.7442,0.0183217,0.5,0.475000,0.475676,9.95596e-05,0.4,0.475000,0.469793,9.28924e-05,300,4.5731,0.675376,4.06877,0.650068,0.628196,0.608948,0.0275671,7.40884,11.397,6.86735,0.23685,11.5383,0.317551,284.343,183.995,0.0983687,0.106503,0.549327,0.273199,0.388194,0.549327,10.0736,9.05876,16.4094,15.6605,6.11536,3.52128,0.456931,0.450923,2.49854,17.6481
4.75,5.05849,0.0268759,0.5,0.525000,0.524122,0.000100972,0.4,0.475000,0.471653,9.45405e-05,300,5.15419,0.821242,4.77595,0.672281,0.658157,0.645946,0.0294004,7.6325,11.3531,7.01291,0.246456,10.8992,0.334839,284.343,183.995,0.0710447,0.124005,0.419841,0.320963,0.447024,0.419841,9.30688,8.31354,15.2684,13.6251,5.47843,3.15397,0.500352,0.450148,2.42753,14.3043
4.75,4.90577,0.0137957,0.5,0.525000,0.521011,7.74266e-05,0.4,0.525000,0.511222,3.69542e-05,300,5.9361,2.3408,5.32593,0.698071,0.678316,0.660919,0.0711303,1.42723,2.04454,1.29645,0.105754,2.18595,0.143005,284.343,183.995,0.025571,0.0588439,0.0942225,0.117098,0.217013,0.0942225,1.84428,1.5662,3.10703,2.8142,5.39322,2.92751,0.479154,0.47789,2.56719,20.8802
4.75,4.12559,0.0065522,0.5,0.375000,0.382229,6.71408e-05,0.5,0.425000,0.432529,5.49259e-05,290,4.47833,0.896529,4.32729,0.646157,0.639739,0.634424,0.0374166,5.15898,7.9841,4.80391,0.219426,7.49773,0.313736,287.998,164.403,0.0702646,0.0361197,0.134289,0.238432,0.131984,0.134289,7.02128,6.39325,10.9962,9.81619,7.55328,4.53446,0.370621,0.419534,2.48978,-6.28197
4.75,4.50724,0.0155834,0.5,0.425000,0.423148,0.000101254,0.5,0.425000,0.435409,4.88034e-05,290,4.55784,0.791887,4.39834,0.649444,0.642787,0.637288,0.0324381,7.13784,10.9907,6.58173,0.264785,10.6696,0.367597,287.998,164.403,0.186858,0.03326,0.174901,0.497729,0.131762,0.174901,8.86056,7.89699,14.0653,12.8488,7.02829,4.21857,0.409037,0.42071,2.47269,-6.9253
4.75,4.99945,0.014511,0.5,0.475000,0.471525,9.20506e-05,0.5,0.425000,0.436279,4.74114e-05,290,6.02204,1.52273,5.87215,0.70066,0.696115,0.692399,0.0454812,4.63998,6.6223,3.99333,0.222668,6.45645,0.289464,287.998,164.403,0.107074,0.0337612,0.0709958,0.421176,0.128762,0.0709958,5.10528,4.23882,8.18564,7.30087,6.48767,3.9039,0.454089,0.420086,2.46634,-7.16433
4.75,5.37855,0.00774861,0.5,0.525000,0.517578,8.30163e-05,0.5,0.425000,0.440597,2.40234e-05,290,4.26861,2.13186,4.13861,0.637182,0.631387,0.626618,0.0935438,0.97481,1.52988,0.888788,0.106158,1.45375,0.150624,287.998,164.403,0.035656,0.0269866,0.0201808,0.0624186,0.0870648,0.0201808,1.10343,0.935146,1.78512,1.52187,5.89834,3.53753,0.49604,0.42238,2.44156,-8.09702
4.75,4.12164,0.00625579,0.5,0.375000,0.382921,6.59983e-05,0.5,0.475000,0.474026,0.000101583,290,3.53037,0.552681,3.19707,0.601613,0.583163,0.567122,0.0292391,6.43097,10.6895,5.94723,0.231572,10.1392,0.348918,287.998,164.403,0.19135,0.0439993,0.420995,0.47815,0.179192,0.420995,9.47019,8.41127,15.1764,13.4618,7.52768,4.23548,0.371313,0.459413,2.72222,2.46732
4.75,4.45915,0.0137794,0.5,0.425000,0.425927,0.000100763,0.5,0.475000,0.473819,0.000102528,290,5.00846,0.630717,4.67878,0.66698,0.654329,0.643553,0.023316,13.89,20.8252,12.8849,0.352303,20.934,0.500979,287.998,164.403,0.504117,0.142802,0.638362,1.5489,0.519696,0.638362,17.7894,15.6736,28.8729,26.1558,6.89653,3.91188,0.411184,0.457219,2.64655,-0.380967
4.75,4.8393,0.0235854,0.5,0.475000,0.473756,0.000101153,0.5,0.475000,0.475513,9.81427e-05,290,4.32093,0.525191,4.0756,0.639463,0.628511,0.619256,0.022756,14.1734,22.1645,12.3211,0.369231,20.0789,0.537325,287.998,164.403,0.356568,0.07733,0.549033,1.23527,0.273558,0.549033,16.8695,14.1485,27.6687,23.1817,6.26124,3.56236,0.449534,0.450459,2.59068,-2.48432
4.75,5.19212,0.0239703,0.5,0.525000,0.521975,9.9589e-05,0.5,0.475000,0.477465,9.65293e-05,290,3.1212,0.516466,2.90609,0.578723,0.565601,0.554461,0.0305532,6.7777,11.7115,5.94915,0.272781,10.3023,0.400151,287.998,164.403,0.147686,0.0568071,0.310032,0.42599,0.193989,0.310032,8.44557,7.15832,13.971,11.5504,5.63993,3.20966,0.499543,0.456528,2.53225,-4.68347
4.75,5.56467,0.0137351,0.5,0.575000,0.564819,6.0742e-05,0.5,0.475000,0.476009,8.02488e-05,290,2.22277,0.631155,2.05823,0.5179,0.504806,0.493828,0.0488978,2.07596,4.00841,1.63004,0.155934,3.21219,0.229292,287.998,164.403,0.0184055,0.00931377,0.0802423,0.0237909,0.0341916,0.0802423,2.07174,1.59906,3.44443,2.71041,5.17049,2.95142,0.535914,0.448171,2.50047,-5.87979
4.75,4.12247,0.00613276,0.5,0.375000,0.383221,6.66991e-05,0.5,0.525000,0.523717,0.000103425,290,8.99605,2.37036,7.84513,0.769161,0.746731,0.725615,0.042103,5.59724,7.27707,5.35631,0.219305,7.56941,0.27817,287.998,164.403,0.138094,0.121535,0.561655,0.38198,0.45888,0.561655,6.85922,6.24581,11.2871,10.4363,7.52076,3.89181,0.37189,0.508027,3.00664,13.173
4.75,4.46192,0.0140387,0.5,0.425000,0.426293,0.000102427,0.5,0.525000,0.523569,0.000103059,290,5.83992,0.85539,5.38783,0.695119,0.680437,0.667624,0.0265034,11.6617,16.7765,10.7847,0.321093,16.333,0.442472,287.998,164.403,0.510812,0.140583,0.673239,1.24178,0.54862,0.673239,14.4911,12.5919,24.1874,20.9667,6.89127,3.60202,0.411613,0.505282,2.92454,10.0827
4.75,4.80801,0.0237925,0.5,0.475000,0.474594,0.00010443,0.5,0.525000,0.52362,0.000105439,290,4.93327,0.669087,4.53385,0.664177,0.648459,0.634871,0.0251526,11.9373,17.973,10.9708,0.329742,18.0733,0.465615,287.998,164.403,0.497794,0.279856,0.653892,1.46048,0.843792,0.653892,14.6989,12.5512,24.8362,21.7906,6.20923,3.27165,0.45601,0.502932,2.83064,6.54806
4.75,5.12846,0.0298481,0.5,0.525000,0.520122,8.9859e-05,0.5,0.525000,0.520528,9.54155e-05,290,4.83513,0.858255,4.38532,0.660446,0.642232,0.626348,0.0329847,7.19015,10.8868,6.2215,0.262365,10.3579,0.371242,287.998,164.403,0.248233,0.0932744,0.424584,0.76828,0.338401,0.424584,8.49916,6.95047,14.4677,12.2942,5.61489,2.9865,0.496527,0.496379,2.73842,3.07708
4.75,4.12417,0.00633637,0.5,0.375000,0.382658,6.57865e-05,0.6,0.525000,0.525258,9.75154e-05,280,6.87064,1.14131,6.35913,0.724027,0.7104,0.698418,0.0289743,6.94323,9.58974,6.49982,0.206972,8.86008,0.256043,460.266,270.746,0.10137,0.0812159,0.42941,0.0634021,0.224981,0.42941,7.79083,7.08841,12.8412,11.478,7.53893,3.89418,0.371305,0.509702,3.02082,-5.2622
4.75,4.49825,0.0150392,0.5,0.425000,0.424306,0.000102871,0.6,0.525000,0.528973,9.00244e-05,280,7.41892,1.02925,6.9661,0.737278,0.72643,0.717074,0.0236806,11.2545,15.2649,9.97797,0.264363,13.7543,0.334392,460.266,270.746,0.0999553,0.062923,0.532839,0.24422,0.243674,0.532839,11.5393,10.0634,19.3287,16.7981,6.98789,3.61291,0.410016,0.511302,2.99164,-6.17741
4.75,4.96785,0.0172197,0.5,0.475000,0.471902,9.56002e-05,0.6,0.525000,0.530492,8.98922e-05,280,6.34311,1.01269,5.99779,0.709952,0.699934,0.691379,0.0283986,7.3794,10.3942,6.29797,0.216873,8.94212,0.282054,460.266,270.746,0.0397157,0.0454424,0.302654,0.15186,0.167334,0.302654,7.184,6.0483,12.2101,10.1293,6.44385,3.34085,0.4546,0.510538,2.97883,-6.5791
4.75,5.35181,0.0103395,0.5,0.525000,0.518092,8.11684e-05,0.6,0.525000,0.535075,5.44615e-05,280,3.55341,0.833692,3.32814,0.602829,0.590619,0.58034,0.043837,2.10709,3.49533,1.70088,0.118295,2.95666,0.161549,460.266,270.746,0.0138873,0.00900925,0.0794636,0.0533411,0.0308591,0.0794636,1.91575,1.52561,3.29975,2.71173,5.86287,3.03086,0.49682,0.513222,2.94862,-7.52646
4.75,4.57208,0.0139446,0.5,0.425000,0.423306,0.000106224,0.7,0.575000,0.59039,2.19361e-05,270,7.70668,3.79785,6.80072,0.743736,0.722241,0.702291,0.0831365,2.2321,3.0012,2.04428,0.222759,2.77734,0.151126,141.348,238.035,0.0356695,0.0091165,0.206665,0.0502365,0.0316908,0.206665,2.15792,1.93304,3.72317,3.34382,7.11232,3.27243,0.409466,0.571732,3.4028,-8.56466
4.75,3.76261,0.00238256,0.55,0.375000,0.389824,2.76262e-05,0.4,0.325000,0.33553,3.29582e-05,220,3.6726,1.29,3.48866,0.608998,0.599394,0.591363,0.0657394,1.49762,2.45915,1.46571,0.133691,2.4419,0.149251,256.992,210.156,0.00455974,0.00211768,0.0575812,0.0382557,0.01189,0.0575812,3.75003,3.65341,5.44811,5.2988,6.77343,4.65508,0.377052,0.323849,1.72415,-6.21044
4.75,4.0385,0.00999007,0.55,0.425000,0.424418,0.000100843,0.4,0.325000,0.338199,3.03024e-05,220,8.10207,2.00086,7.84347,0.752108,0.746696,0.742213,0.0409844,6.21756,8.26684,5.86237,0.267368,8.17792,0.276695,256.992,210.156,0.0114236,0.0181466,0.151668,0.0645925,0.106552,0.151668,7.98471,7.49059,11.6819,11.3145,6.36142,4.36959,0.408745,0.325395,1.71304,-6.81491
4.75,4.47943,0.0141966,0.55,0.475000,0.472653,0.000102947,0.4,0.325000,0.338781,2.9152e-05,220,6.49725,1.76896,6.16876,0.714211,0.704979,0.69718,0.0481602,4.39462,6.15311,3.92901,0.236496,5.70078,0.250012,256.992,210.156,0.0264217,0.0205867,0.162897,0.0715586,0.0915618,0.162897,6.02561,5.32275,8.87271,7.98525,5.8809,4.04722,0.453418,0.324823,1.70881,-7.04485
4.75,4.90265,0.0113445,0.55,0.525000,0.520385,9.46552e-05,0.4,0.325000,0.339981,2.53798e-05,220,4.29528,1.35399,4.16169,0.638349,0.632429,0.627535,0.0590303,2.03719,3.19134,2.05363,0.152921,3.13759,0.172351,256.992,210.156,0.00660084,0.012504,0.055077,0.0148015,0.0568483,0.055077,2.39045,2.38733,3.52928,3.3906,5.40257,3.72033,0.496903,0.324304,1.7047,-7.26865
4.75,3.76125,0.00240337,0.55,0.375000,0.390295,2.76248e-05,0.4,0.375000,0.373313,0.000102092,220,8.326,2.84696,7.54116,0.756612,0.740061,0.724902,0.0562157,2.87065,3.79408,2.88083,0.161438,3.85916,0.184227,256.992,210.156,0.0226494,0.0902602,0.250857,0.0264423,0.263952,0.250857,6.01238,5.79722,8.9565,8.42461,6.75958,4.41499,0.377052,0.360759,1.91664,4.26049
4.75,4.01526,0.00870077,0.55,0.425000,0.427137,0.000100214,0.4,0.375000,0.373388,0.000100388,220,6.15637,0.854062,5.80507,0.704619,0.694036,0.685096,0.024839,13.3098,18.8894,12.3627,0.3738,18.8335,0.402456,256.992,210.156,0.0603259,0.0921488,0.5371,0.166607,0.404346,0.5371,18.6667,17.1245,27.972,27.0436,6.27154,4.11774,0.410897,0.358611,1.87029,1.73919
4.75,4.33978,0.0194134,0.55,0.475000,0.474552,0.000101989,0.4,0.375000,0.374581,9.92689e-05,220,5.96396,0.794225,5.55776,0.698915,0.686119,0.675159,0.0239994,15.1163,21.6283,13.8888,0.414241,21.101,0.447527,256.992,210.156,0.0687062,0.0942125,0.744836,0.298438,0.466798,0.744836,20.5646,18.6731,30.9388,29.0898,5.69018,3.75147,0.454251,0.357927,1.8243,-0.762305
4.75,4.67724,0.0295855,0.55,0.525000,0.523098,0.000101605,0.4,0.375000,0.37722,9.55843e-05,220,5.1173,0.754405,4.82165,0.670955,0.659927,0.650581,0.0272266,11.4999,17.1396,10.4339,0.376573,16.2096,0.410767,256.992,210.156,0.0945638,0.111799,0.481553,0.265244,0.490472,0.481553,14.7278,13.0982,22.1963,20.0133,5.1489,3.39443,0.498379,0.358674,1.7953,-2.34018
4.75,5.00253,0.0258944,0.55,0.575000,0.570551,9.38291e-05,0.4,0.375000,0.378206,8.97334e-05,220,8.89471,2.54587,8.44212,0.767347,0.758884,0.751681,0.0459339,5.99963,7.81868,5.15159,0.279777,7.08826,0.293459,256.992,210.156,0.0378208,0.042864,0.223007,0.200868,0.193774,0.223007,6.59245,5.57196,9.91594,8.48909,4.64832,3.06655,0.54037,0.357067,1.76479,-3.9998
4.75,3.75984,0.00227946,0.55,0.375000,0.390686,2.64622e-05,0.4,0.425000,0.421611,9.07703e-05,220,7.98746,2.97234,7.03305,0.749739,0.72809,0.708777,0.0620533,1.92796,2.57151,1.84409,0.12338,2.80868,0.134973,256.992,210.156,0.026386,0.0104153,0.152821,0.0982513,0.0452003,0.152821,4.02083,3.76916,6.17633,6.40142,6.74779,4.11325,0.377382,0.406911,2.16285,17.6541
4.75,4.01238,0.00867748,0.55,0.425000,0.427594,9.93409e-05,0.4,0.425000,0.42253,9.78595e-05,220,4.47892,0.584861,4.05521,0.646181,0.62757,0.611265,0.0244058,9.27435,14.3526,8.95232,0.276917,14.2306,0.331974,256.992,210.156,0.0593205,0.0479657,0.669138,0.143713,0.21558,0.669138,13.7556,13.1188,21.3099,20.5954,6.25753,3.83644,0.411051,0.405966,2.11366,14.9782
4.75,4.3204,0.0192066,0.55,0.475000,0.475543,0.000102184,0.4,0.425000,0.422956,0.000100526,220,6.16157,0.820264,5.57065,0.70477,0.686542,0.670518,0.0238316,12.6872,18.0019,12.0586,0.335718,18.5829,0.379001,256.992,210.156,0.0820326,0.164686,0.88025,0.253226,0.707092,0.88025,17.2049,16.018,26.8047,26.2399,5.65028,3.48938,0.455418,0.40459,2.04816,11.4149
4.75,4.60577,0.0317867,0.55,0.525000,0.523749,0.000101115,0.4,0.425000,0.423085,0.000100809,220,5.66901,0.821601,5.2324,0.68973,0.675058,0.662375,0.0263644,11.4279,16.5687,10.4557,0.346334,16.2913,0.385962,256.992,210.156,0.101514,0.16458,0.629245,0.368973,0.708456,0.629245,15.6202,13.9276,24.3844,22.3905,5.07368,3.14908,0.498362,0.401435,1.98289,7.86426
4.75,4.95633,0.0301413,0.55,0.575000,0.565537,6.75071e-05,0.4,0.425000,0.419423,8.96117e-05,220,9.32836,3.02743,8.55655,0.774916,0.761081,0.748968,0.051126,4.27903,5.52193,3.71288,0.217481,5.30664,0.232294,256.992,210.156,0.0393625,0.0594414,0.234535,0.154837,0.255063,0.234535,5.07417,4.28565,7.91191,7.01613,4.68859,2.92999,0.530256,0.386483,1.95867,6.54724
4.75,3.96772,0.004782,0.55,0.425000,0.433376,7.34912e-05,0.4,0.475000,0.459867,3.25227e-05,220,2.62019,0.784118,1.94199,0.546841,0.495119,0.44677,0.0536738,1.32157,2.41674,1.19462,0.108295,2.52311,0.130572,256.992,210.156,0.0228306,0.0111145,0.193954,0.0536774,0.0479386,0.193954,2.05134,1.8016,3.25604,3.26244,6.07387,3.54135,0.41602,0.441479,2.24485,22.1142
4.75,4.21758,0.0104202,0.55,0.475000,0.47695,0.000101985,0.4,0.475000,0.466572,7.35991e-05,220,4.90182,0.933454,4.2385,0.66299,0.635856,0.611033,0.0353391,4.40791,6.64852,4.36438,0.182877,7.0916,0.222491,256.992,210.156,0.0287871,0.0459361,0.4624,0.242331,0.217052,0.4624,6.15597,5.99082,9.8924,9.86814,5.51139,3.20858,0.455601,0.4453,2.19934,19.6386
4.75,4.52078,0.0237283,0.55,0.525000,0.52022,8.7332e-05,0.4,0.475000,0.466298,6.91323e-05,220,8.89822,2.62104,7.94302,0.76741,0.748807,0.732064,0.0472645,4.16762,5.43076,3.93237,0.193474,5.95165,0.219806,256.992,210.156,0.0592284,0.118739,0.317285,0.29856,0.516266,0.317285,5.90831,5.3225,9.54067,9.02429,5.0507,2.95481,0.490947,0.439361,2.1591,17.4499
4.75,3.76218,0.00227886,0.55,0.375000,0.389952,2.58753e-05,0.5,0.425000,0.425019,9.72656e-05,210,4.29996,1.22328,3.90158,0.638553,0.620329,0.604036,0.0532715,2.59011,4.05622,2.46819,0.155509,3.80581,0.234948,303.691,155.463,0.050444,0.01873,0.204678,0.215404,0.0884501,0.204678,5.46885,5.06536,8.43562,7.28293,6.76941,4.11271,0.376943,0.410519,2.18568,-4.94515
4.75,4.03156,0.00966978,0.55,0.425000,0.425265,0.000101285,0.5,0.425000,0.428958,8.1327e-05,210,5.46455,0.880294,5.14089,0.683028,0.671804,0.662331,0.0294815,9.87477,14.4573,9.05899,0.315021,14.427,0.42034,303.691,155.463,0.185002,0.0553173,0.396318,0.495457,0.258485,0.396318,13.4041,11.9706,20.91,19.7757,6.33382,3.84447,0.409499,0.412645,2.1675,-5.73594
4.75,4.44035,0.0174388,0.55,0.475000,0.473373,0.000102588,0.5,0.425000,0.431519,7.78231e-05,210,5.17538,0.944836,4.82843,0.673038,0.660189,0.649197,0.033669,8.18481,12.161,7.1327,0.300992,11.3764,0.41243,303.691,155.463,0.191578,0.0304377,0.376168,0.794916,0.140927,0.376168,11.4007,9.62594,17.9691,15.427,5.82297,3.54007,0.453698,0.413417,2.15653,-6.2132
4.75,4.85977,0.0148493,0.55,0.525000,0.521301,9.59483e-05,0.5,0.425000,0.432836,6.95751e-05,210,5.50714,1.43336,5.20283,0.684448,0.674013,0.6652,0.0475747,4.36789,6.38162,3.84134,0.222178,6.11812,0.302304,303.691,155.463,0.148022,0.0206399,0.16206,0.497264,0.0950338,0.16206,5.47507,4.60363,8.69604,7.52987,5.3469,3.25628,0.497448,0.412486,2.14988,-6.50237
4.75,5.15987,0.00811617,0.55,0.575000,0.563973,5.34272e-05,0.5,0.425000,0.436573,4.00952e-05,210,3.37702,1.54305,3.14739,0.593332,0.580266,0.569255,0.0850625,1.05697,1.78142,0.829548,0.116802,1.49492,0.162701,303.691,155.463,0.0160181,0.00197745,0.0402483,0.054548,0.012856,0.0402483,1.18119,0.90693,1.88501,1.51053,4.87268,2.96371,0.534984,0.412703,2.1284,-7.43629
4.75,3.76404,0.00238333,0.55,0.375000,0.390508,2.68378e-05,0.5,0.475000,0.473357,0.000105859,210,7.22415,2.65756,5.6731,0.732719,0.689862,0.645562,0.0632845,2.1024,2.86932,2.11824,0.124822,3.22513,0.179985,303.691,155.463,0.0613385,0.0403383,0.356385,0.203978,0.183311,0.356385,4.63205,4.44293,7.37103,7.29018,6.75857,3.80971,0.377469,0.457137,2.43319,5.81877
4.75,4.01556,0.00894287,0.55,0.425000,0.427292,9.87694e-05,0.5,0.475000,0.47392,0.00010449,210,5.38812,0.778424,4.73682,0.680447,0.656626,0.63484,0.026496,11.0683,16.2662,10.3299,0.305132,15.7854,0.447321,303.691,155.463,0.304831,0.0918215,1.01475,0.789556,0.412772,1.01475,15.7404,14.1263,25.2998,22.682,6.26829,3.55857,0.411015,0.455635,2.37549,3.30962
4.75,4.32636,0.0193508,0.55,0.475000,0.474978,0.00010128,0.5,0.475000,0.473919,0.000101856,210,4.03166,0.490945,3.63388,0.626478,0.607015,0.590069,0.022832,13.5156,21.574,12.1268,0.366621,21.0529,0.525109,303.691,155.463,0.441714,0.169546,0.860889,1.29172,0.66908,0.860889,18.6923,15.9262,30.3246,26.836,5.66765,3.24774,0.454589,0.453537,2.30191,0.109642
4.75,4.69025,0.0289143,0.55,0.525000,0.520166,8.93863e-05,0.5,0.475000,0.47345,9.58955e-05,210,4.79367,0.831953,4.43573,0.658846,0.64437,0.631898,0.032276,8.70218,13.2082,7.85433,0.309322,13.0616,0.44526,303.691,155.463,0.297379,0.397809,0.435142,1.08599,1.00971,0.435142,11.7621,9.67647,19.2006,15.9409,5.20862,2.99998,0.495174,0.449724,2.27559,-1.03531
4.75,5.10499,0.00948116,0.55,0.575000,0.559535,2.68927e-05,0.5,0.475000,0.464259,6.20612e-05,210,3.21714,1.42239,2.97175,0.584323,0.569692,0.557015,0.0819238,0.907289,1.55272,0.878633,0.0938447,1.44766,0.146962,303.691,155.463,0.0539043,0.00558291,0.054545,0.147724,0.0200077,0.054545,1.10746,0.999872,1.80592,1.48865,4.90145,2.86878,-nan,-nan,2.25825,-1.78943
4.75,3.76327,0.0023662,0.55,0.375000,0.390388,2.61459e-05,0.5,0.525000,0.52404,0.000106587,210,7.82761,3.49496,6.83193,0.746356,0.723041,0.700941,0.0749495,1.60776,2.15414,1.53048,0.104947,2.33854,0.164385,303.691,155.463,0.0273351,0.0559165,0.166732,0.131999,0.282925,0.166732,3.52702,3.17487,5.78357,5.16463,6.76049,3.49453,0.377398,0.505926,2.69481,17.1968
4.75,4.01272,0.00869751,0.55,0.425000,0.427322,0.000100368,0.5,0.525000,0.523583,0.000106378,210,5.91258,1.05307,5.12299,0.697354,0.67116,0.647044,0.0321516,7.86998,11.2855,7.82692,0.245781,13.3853,0.382769,303.691,155.463,0.1944,0.635871,0.75315,1.23254,1.80978,0.75315,11.6906,10.3933,19.4031,17.7826,6.264,3.27732,0.410871,0.503822,2.62328,14.0856
4.75,4.33035,0.0200946,0.55,0.475000,0.473825,9.70064e-05,0.5,0.525000,0.522402,9.97289e-05,210,3.62724,0.48887,3.19055,0.606673,0.582786,0.561398,0.0252104,9.49346,15.6484,8.84787,0.281853,15.8326,0.454986,303.691,155.463,0.561289,0.121628,0.785532,2.04896,0.506128,0.785532,13.9132,11.9662,23.3466,19.8093,5.69279,3.01791,0.453028,0.499345,2.54684,10.7613
4.75,4.76166,0.0227783,0.55,0.525000,0.514387,6.06593e-05,0.5,0.525000,0.515814,7.69012e-05,210,4.48151,1.23533,4.0042,0.646289,0.625197,0.606639,0.0515181,2.6891,4.16083,2.48775,0.151922,4.50506,0.23399,303.691,155.463,0.158499,0.0548477,0.185123,0.586959,0.24521,0.185123,3.85083,3.25698,6.49,5.72892,5.37657,2.88992,0.482808,0.481317,2.54686,10.7623
4.75,3.98714,0.00668632,0.55,0.425000,0.430274,8.4573e-05,0.5,0.575000,0.563562,5.05108e-05,210,2.43976,0.526692,2.07944,0.534144,0.506533,0.481716,0.0381011,2.51748,4.7131,2.55982,0.129585,4.85874,0.232741,303.691,155.463,0.18081,0.0560846,0.254599,0.433843,0.25571,0.254599,3.62997,3.34945,6.17938,5.46624,6.16553,3.02049,0.412638,0.541703,2.78644,21.1815
4.75,3.76605,0.00230194,0.55,0.375000,0.389393,2.67435e-05,0.6,0.475000,0.490821,1.5389e-05,200,2.51242,1.40337,1.5093,0.539342,0.455466,0.354253,0.0992678,0.717586,1.33048,0.699765,0.0996148,1.15656,0.16079,183.22,116.124,0.0163423,0.00344644,0.213268,0.00362829,0.0139554,0.213268,1.77173,1.67887,2.84752,2.43764,6.78904,3.72179,0.376163,0.474776,2.53166,-8.32203
4.75,4.07087,0.0100832,0.55,0.425000,0.422847,0.00010177,0.6,0.475000,0.49194,1.50844e-05,200,2.23064,0.78754,2.1556,0.518509,0.512639,0.507834,0.0608594,2.00333,3.86364,1.68059,0.186047,3.19279,0.277324,183.22,116.124,0.0452071,0.0273626,0.0381636,0.0320922,0.120814,0.0381636,3.18901,2.55974,5.1881,4.08196,6.43918,3.53601,0.406857,0.474726,2.52529,-8.55251
4.75,4.56554,0.0104537,0.55,0.475000,0.474224,0.000100314,0.6,0.475000,0.491938,1.51421e-05,200,3.56244,1.66766,3.07103,0.603303,0.575734,0.551411,0.0874794,1.33433,2.21171,1.11165,0.151599,2.05295,0.199264,183.22,116.124,0.0271588,0.0305571,0.100251,0.0117504,0.105519,0.100251,1.95809,1.54662,3.22879,2.82582,5.9451,3.28502,0.455178,0.472333,2.52566,-8.53931
4.75,4.01635,0.00907762,0.55,0.425000,0.426165,0.000100626,0.6,0.525000,0.524899,9.66838e-05,200,3.75484,0.604443,3.36387,0.613145,0.592605,0.574645,0.030153,10.1016,16.475,8.98603,0.37344,15.467,0.534301,183.22,116.124,0.109159,0.0991022,0.695205,0.363209,0.401691,0.695205,13.4325,11.6722,22.3544,19.9487,6.29374,3.28707,0.410115,0.505534,2.63893,-4.43722
4.75,4.40378,0.0182112,0.55,0.475000,0.472642,9.8215e-05,0.6,0.525000,0.526751,9.25707e-05,200,3.43301,0.597331,3.05022,0.596395,0.574481,0.555302,0.0324345,8.64832,14.501,7.43716,0.35949,13.3169,0.508525,183.22,116.124,0.0630694,0.0855773,0.603089,0.355281,0.333172,0.603089,11.8969,10.0263,20.0633,17.4725,5.79631,3.04239,0.4527,0.50481,2.61691,-5.23485
4.75,4.85677,0.0104123,0.55,0.525000,0.515102,5.75905e-05,0.6,0.525000,0.520044,7.79044e-05,200,4.10051,1.41914,3.78072,0.629653,0.614431,0.601201,0.0648818,2.5264,4.01237,2.21158,0.191369,3.40296,0.2803,183.22,116.124,0.0347403,0.0135118,0.145622,0.0638318,0.0450914,0.145622,3.23952,2.77396,5.49657,4.51252,5.45484,2.90551,0.48714,0.490751,2.61497,-5.30511
4.75,3.76211,0.00224948,0.55,0.375000,0.390268,2.48533e-05,0.6,0.575000,0.573499,0.00010622,200,9.1978,5.03903,8.14972,0.772689,0.753081,0.734942,0.086789,2.09168,2.70701,1.8788,0.166467,2.64612,0.214557,183.22,116.124,0.0678734,0.0302552,0.1755,0.178777,0.130047,0.1755,3.55635,3.02756,5.99678,5.17776,6.76151,3.19788,0.377322,0.55512,2.94981,6.82055
4.75,4.01177,0.00892303,0.55,0.425000,0.426495,9.89242e-05,0.6,0.575000,0.572726,9.69853e-05,200,5.51951,1.07767,4.75712,0.684858,0.657422,0.632131,0.0356762,8.79268,12.8387,7.84903,0.335535,12.4175,0.455264,183.22,116.124,0.146847,0.102303,0.840002,0.568537,0.4061,0.840002,11.2819,9.75141,19.2987,17.2006,6.28058,3.01306,0.409994,0.551136,2.87516,4.11705
4.75,4.36092,0.0193775,0.55,0.475000,0.466596,7.28744e-05,0.6,0.575000,0.56461,5.96159e-05,200,3.07733,0.729434,2.58873,0.576111,0.544677,0.516221,0.0436886,4.06571,7.05716,3.44011,0.235123,6.43822,0.346185,183.22,116.124,0.0445119,0.0454256,0.387366,0.245589,0.195004,0.387366,5.7418,4.73129,9.90439,8.4174,5.86649,2.88568,0.44243,0.53746,2.81503,1.93983
4.75,3.76111,0.00243233,0.55,0.375000,0.389743,2.74132e-05,0.7,0.575000,0.580675,6.20812e-05,190,8.75986,4.81195,7.84064,0.764888,0.746635,0.729372,0.0886647,1.71344,2.24012,1.65352,0.140557,2.1023,0.183469,186.167,126.223,0.0386048,0.0147575,0.171966,0.0189035,0.0756017,0.171966,2.85369,2.66502,4.82633,4.32578,6.77304,3.16445,0.377077,0.562391,2.98985,-7.22089
