Q2,Q2_corr,Q2_corr_err,xbj_set,xbj,xbj_corr,xbj_corr_err,z_set,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,y_RD_1p5rho,y_RD_1p8rho,y_RD_2rho,RY,RY_rho,RY_1p5rho,RY_1p8rho,RY_noexc,RY_nodelta,error,yield_neg,yield_pos,radia_corr_neg,radia_corr_pos,yield_neg_data,yield_neg_D2_data,error_neg,yield_pos_data,yield_pos_D2_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_norho,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_norho,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp,Kpi_pos,Kpi_neg
4,4.96332,0.00737244,0.35,0.475000,0.46779,8.13444e-05,0.5,0.575000,0.576754,0.000102777,90,2.51098,1.05213,2.2003,2.04585,1.95346,1.89199,0.53924,0.516152,0.503792,0.496092,0.51454,0.511353,0.0744559,2.18557,4.05305,1.28774,1.23801,2.25626,1.82326,0.232211,4.23959,3.55386,0.357413,111.463,62.5913,0.0144835,0.0404165,1.69721,0.144239,0.039089,0.111589,3.27385,0.144239,1.93956,1.50617,3.37153,2.72335,6.53147,3.083,0.450603,0.555284,3.26573,7.53441,0.0684561,0.0146425
4,3.70126,0.00826817,0.35,0.325000,0.330245,8.99077e-05,0.5,0.625000,0.615819,6.98222e-05,90,3.00716,0.744004,2.30333,1.953,1.7433,1.60372,0.571867,0.524061,0.496052,0.477653,0.51962,0.511131,0.0454582,5.90421,10.3245,1.17695,1.1616,6.88928,6.1098,0.340002,12.5437,11.2249,0.565742,111.463,62.5913,0.619169,0.217797,5.01652,0.868644,1.27587,0.634602,8.88814,0.868644,9.34324,7.9385,15.6277,13.4536,8.39545,3.67202,0.321446,0.600548,3.68481,21.3339,0.079411,0.0173216
4,4.08478,0.0166888,0.35,0.375000,0.374043,9.97365e-05,0.5,0.625000,0.620429,9.5507e-05,90,4.03122,0.78022,3.26477,2.88791,2.6638,2.5152,0.626458,0.587048,0.564455,0.549806,0.584126,0.567072,0.036289,11.7304,18.725,1.24958,1.19083,12.8854,10.7323,0.487593,21.4066,18.7018,0.755474,111.463,62.5913,0.686504,0.237805,9.3875,1.34049,1.30521,0.946733,15.7242,1.34049,14.5644,11.6555,24.9194,20.926,7.72041,3.36005,0.36261,0.602574,3.61588,19.0644,0.07734,0.0148921
4,4.56202,0.0132762,0.35,0.425000,0.421718,9.97292e-05,0.5,0.625000,0.621826,9.88879e-05,90,4.03881,1.05295,3.52223,3.26165,3.10456,2.99952,0.626811,0.601182,0.586871,0.577736,0.591961,0.589855,0.0488818,6.42917,10.257,1.19375,1.23248,7.00751,6.09944,0.350513,11.5676,9.74795,0.571941,111.463,62.5913,0.237311,0.247169,5.38571,0.580536,0.508882,0.554538,8.32221,0.580536,7.34567,6.15346,12.8301,10.41,7.14113,3.09615,0.407636,0.601578,3.59046,18.2271,0.077637,0.0149005
4,4.95416,0.00731348,0.35,0.475000,0.4669,7.6829e-05,0.5,0.625000,0.622513,9.7204e-05,90,3.2493,1.41121,2.91073,2.74252,2.64193,2.57501,0.586167,0.565892,0.555062,0.548324,0.566765,0.560654,0.0805605,2.02296,3.45117,1.30337,1.25184,2.11487,1.66549,0.207189,3.64032,2.98161,0.316287,111.463,62.5913,0.0224586,0.0480582,1.5521,0.117605,0.0371957,0.113904,2.75688,0.117605,1.60988,1.23517,2.85923,2.28402,6.54134,2.82406,0.449546,0.598006,3.52553,16.0893,0.07799,0.0149104
4,3.97842,0.00973446,0.35,0.375000,0.375181,8.39292e-05,0.5,0.675000,0.659959,2.70752e-05,90,2.22781,0.983882,1.74156,1.50291,1.36111,1.26716,0.51829,0.477494,0.454834,0.440415,0.479963,0.450259,0.0761015,1.64349,3.17099,1.32918,1.219,1.75697,1.38266,0.182384,3.57925,3.01857,0.304886,111.463,62.5913,0.0414866,0.0438872,1.23647,0.173151,0.081757,0.253157,2.60131,0.173151,1.93339,1.45458,3.35573,2.75286,7.50894,3.01082,0.362794,0.640442,3.73459,22.9732,0.0854168,0.015119
4,3.37035,0.00925462,0.35,0.275000,0.280433,7.71607e-05,0.6,0.525000,0.52921,7.35706e-05,80,3.70749,0.600972,3.2818,3.06854,2.94045,2.85501,0.610768,0.588014,0.575584,0.567751,0.587618,0.586507,0.0303494,13.6647,22.3731,1.09238,1.10217,14.0068,13.358,0.546556,23.0241,21.6219,0.659661,108.44,94.6964,0.168648,0.144494,12.5092,1.14584,0.297368,0.293371,20.2992,1.14584,17.6682,16.1741,27.9072,25.3204,9.53553,4.85812,0.274383,0.51868,3.3948,-6.88202,0.0581846,0.0169558
4,3.8338,0.016836,0.35,0.325000,0.322668,9.94911e-05,0.6,0.525000,0.533015,6.76245e-05,80,3.90306,0.616693,3.46908,3.25193,3.12158,3.03466,0.6204,0.598344,0.586317,0.578745,0.59615,0.597065,0.029621,15.6425,25.2135,1.13456,1.13853,15.972,14.7405,0.59966,25.9047,23.8118,0.717584,108.44,94.6964,0.168069,0.122377,13.7873,1.22672,0.357947,0.249085,22.1458,1.22672,19.2106,16.9322,31.1033,27.3189,8.93232,4.54252,0.314699,0.520341,3.37904,-7.31416,0.0592186,0.0169736
4,4.29222,0.00926498,0.35,0.375000,0.3673,8.17118e-05,0.6,0.525000,0.537699,4.43414e-05,80,2.17793,0.578848,1.94275,1.82487,1.75405,1.70679,0.514401,0.495183,0.484967,0.478628,0.496834,0.493214,0.0454987,4.72758,9.19046,1.20769,1.23261,4.81469,4.16902,0.350961,9.37219,7.91775,0.441932,108.44,94.6964,0.0443506,0.0277769,3.91457,0.295681,0.0636746,0.0837658,7.45612,0.295681,5.22184,4.32383,8.63689,7.00702,8.28083,4.1929,0.357308,0.523463,3.35357,-8.01282,0.0603555,0.0144149
4,3.37504,0.00782323,0.35,0.275000,0.282385,7.20702e-05,0.6,0.575000,0.573734,0.000120771,80,3.40199,0.598383,2.67076,2.31153,2.09798,1.95645,0.594704,0.550276,0.524679,0.508034,0.554163,0.546123,0.0327645,10.6603,17.9254,1.15895,1.0991,11.2741,10.1469,0.477561,19.0489,17.97,0.57486,108.44,94.6964,0.326353,0.203268,9.19822,1.43713,0.516677,0.505569,16.3092,1.43713,13.9122,12.0042,22.3417,20.3273,9.46578,4.43415,0.27646,0.561348,3.66184,0.44296,0.0693053,0.0171474
4,3.76551,0.0152896,0.35,0.325000,0.326103,9.84572e-05,0.6,0.575000,0.573276,0.000105267,80,3.50508,0.437056,2.87896,2.56609,2.37842,2.25334,0.600271,0.563888,0.543107,0.529664,0.562978,0.554163,0.0232781,22.8247,38.024,1.13752,1.13534,23.6744,21.7995,0.714599,40.2103,36.869,0.870106,108.44,94.6964,0.467781,0.279149,20.0653,2.78179,0.882125,1.04358,33.4914,2.78179,29.5828,26.0064,48.6944,42.8898,8.66978,4.10277,0.317437,0.558972,3.53421,-3.05808,0.0690126,0.0171424
4,4.17014,0.0177696,0.35,0.375000,0.372324,9.85562e-05,0.6,0.575000,0.576429,9.70095e-05,80,4.04602,0.628731,3.5302,3.27357,3.12,3.01779,0.627145,0.601604,0.587548,0.578652,0.599515,0.596558,0.0291356,18.2706,29.133,1.22019,1.19589,18.861,16.1498,0.685394,30.4465,26.5442,0.798387,108.44,94.6964,0.290651,0.193235,14.9735,1.48595,0.574387,0.524019,24.3609,1.48595,21.037,17.2408,35.4037,29.6045,7.91642,3.74284,0.360207,0.559545,3.44523,-5.49875,0.0683235,0.0146388
4,4.5936,0.0118265,0.35,0.425000,0.419412,9.0551e-05,0.6,0.575000,0.580176,8.15151e-05,80,2.47965,0.609345,2.12246,1.94602,1.84083,1.77099,0.537012,0.510001,0.49546,0.486374,0.510924,0.509607,0.0435394,5.96061,11.0996,1.22941,1.13893,6.14608,5.22866,0.409913,11.452,10.3857,0.476655,108.44,94.6964,0.0847704,0.0660851,4.84835,0.462279,0.162318,0.147146,9.74563,0.462279,6.68751,5.43961,11.4781,10.078,7.24475,3.40239,0.406138,0.561485,3.39084,-6.99046,0.0691459,0.0146619
4,3.37464,0.00798811,0.35,0.275000,0.281833,7.09497e-05,0.6,0.625000,0.6242,0.000102452,80,4.50466,0.690855,3.63759,3.20958,2.95451,2.78519,0.647252,0.607206,0.583887,0.568626,0.611538,0.600508,0.0286546,15.1573,23.4179,1.18033,1.14347,15.8366,13.8914,0.525504,24.6215,22.3794,0.6447,108.44,94.6964,0.390147,0.185365,12.8416,1.92962,0.527123,0.525514,20.4797,1.92962,17.6454,14.9496,28.7014,25.1003,9.48743,4.00556,0.275768,0.611153,3.99093,9.46974,0.0816592,0.0173603
4,3.78258,0.0159969,0.35,0.325000,0.324913,0.000102413,0.6,0.625000,0.625371,0.00010239,80,3.924,0.461921,3.17805,2.80816,2.5872,2.4403,0.621404,0.582059,0.559352,0.544571,0.58043,0.572655,0.0220699,24.7455,39.822,1.1934,1.16588,25.9822,22.654,0.694602,42.661,38.0486,0.866517,108.44,94.6964,0.643401,0.392813,20.7354,3.04354,1.22199,1.21309,34.1561,3.04354,29.2892,24.5427,48.9304,41.9685,8.74815,3.72171,0.316532,0.610153,3.88766,6.63716,0.0818722,0.017364
4,4.15702,0.0195561,0.35,0.375000,0.372104,9.91887e-05,0.6,0.625000,0.624058,0.000105812,80,3.28517,0.461112,2.56733,2.20574,1.98792,1.84235,0.588205,0.543193,0.516576,0.498991,0.54065,0.534555,0.0260644,16.4161,27.9089,1.14431,1.16729,17.1774,15.6699,0.581466,29.846,26.5502,0.743097,108.44,94.6964,0.385591,0.279648,14.3459,2.462,0.800031,0.85944,23.9091,2.462,18.4612,16.1331,31.5897,27.0623,7.90289,3.39612,0.361631,0.606348,3.72339,2.13106,0.0781737,0.0149156
4,4.55253,0.013777,0.35,0.425000,0.420271,9.68144e-05,0.6,0.625000,0.622462,0.000103252,80,3.11887,0.791567,2.35283,1.97506,1.75005,1.60072,0.578585,0.52777,0.497913,0.478265,0.52364,0.517374,0.0468584,5.96862,10.3159,1.26219,1.21453,6.29144,5.20012,0.396326,11.1956,9.54902,0.478317,108.44,94.6964,0.143592,0.112167,4.72879,0.843853,0.345317,0.379018,8.49378,0.843853,6.77171,5.36506,11.8279,9.73874,7.16542,3.09188,0.407209,0.601588,3.59987,-1.25703,0.0779605,0.0149096
4,3.37476,0.00749658,0.35,0.275000,0.282422,6.99051e-05,0.6,0.675000,0.673438,0.000101524,80,3.86576,0.608825,2.97738,2.54295,2.28534,2.11484,0.6186,0.570039,0.541492,0.522699,0.573712,0.560768,0.0295211,11.8637,19.1784,1.17205,1.10853,12.6023,11.1352,0.445712,20.6503,19.2658,0.564373,108.44,94.6964,0.425021,0.205107,10.1222,1.72417,0.683574,0.644242,17.3008,1.72417,13.6122,11.614,22.3437,20.1562,9.46327,3.56853,0.27628,0.659245,4.29765,17.8829,0.0937593,0.0175688
4,3.76938,0.0154558,0.35,0.325000,0.325842,0.000102559,0.6,0.675000,0.673834,0.000102357,80,2.45054,0.275911,1.83078,1.5201,1.33343,1.20888,0.534923,0.485489,0.456531,0.43751,0.484587,0.480074,0.0198929,20.3133,37.9743,1.16563,1.17525,21.5804,19.3163,0.609901,41.0498,36.2929,0.833261,108.44,94.6964,0.625727,0.461329,17.4268,3.15465,1.33498,1.28195,32.3117,3.15465,28.065,24.0771,47.4088,40.3394,8.68778,3.31832,0.319528,0.658843,4.16304,14.1906,0.0937458,0.0175686
4,4.14889,0.0187247,0.35,0.375000,0.372136,0.000101159,0.6,0.675000,0.674644,0.000100253,80,2.71354,0.333162,2.18725,1.92177,1.76174,1.65473,0.553142,0.515132,0.493395,0.479324,0.51254,0.510958,0.0221755,18.7766,33.9454,1.20642,1.24518,19.8493,17.122,0.601882,36.4526,30.39,0.817301,108.44,94.6964,0.478519,0.410608,15.5639,2.28373,1.03088,0.982624,27.2613,2.28373,20.9351,17.3531,36.3084,29.159,7.8871,3.03512,0.361507,0.655092,4.01586,10.1536,0.088659,0.0152101
4,4.5663,0.0121848,0.35,0.425000,0.417807,8.28052e-05,0.6,0.675000,0.67291,9.48067e-05,80,3.31663,0.737929,2.56747,2.20016,1.98205,1.83758,0.589975,0.543203,0.516142,0.4985,0.539748,0.535033,0.0413536,6.73415,11.4143,1.29016,1.21732,7.11258,5.74421,0.379528,12.3435,10.5059,0.475694,108.44,94.6964,0.146061,0.147257,5.21962,0.848891,0.341385,0.421909,9.37656,0.848891,6.73641,5.22136,11.9486,9.8155,7.24824,2.80754,0.403651,0.650793,3.92634,7.69793,0.0882382,0.0151983
4,3.38236,0.00481881,0.35,0.275000,0.287461,5.07351e-05,0.6,0.725000,0.711665,4.45935e-05,80,3.42508,1.18793,2.464,1.97752,1.6837,1.48702,0.595964,0.535891,0.49812,0.472175,0.520923,0.521793,0.0646411,2.33929,3.92521,1.16023,1.18885,2.51217,2.2299,0.195931,4.44588,3.88328,0.27051,108.44,94.6964,0.101175,0.047832,2.01622,0.450742,0.271464,0.166492,3.30168,0.450742,3.21418,2.77028,5.32753,4.48123,9.27183,3.1899,0.28059,0.696784,4.47152,22.652,0.10307,0.0177292
4,3.72196,0.0120333,0.35,0.325000,0.327046,9.8315e-05,0.6,0.725000,0.719921,9.14478e-05,80,3.15937,0.49954,2.23257,1.77679,1.50571,1.32597,0.580969,0.518657,0.48068,0.455111,0.514998,0.525253,0.0292376,11.4847,19.7682,1.23858,1.19209,12.5878,10.5554,0.459324,21.7914,18.9956,0.603858,108.44,94.6964,0.382493,0.508089,9.27245,1.98579,0.875402,0.821751,16.5829,1.98579,14.5058,11.7116,24.7427,20.7558,8.54743,2.92207,0.317672,0.701939,4.37514,20.0084,0.105127,0.0177647
4,4.12421,0.0195153,0.35,0.375000,0.370216,8.67367e-05,0.6,0.725000,0.71581,5.76832e-05,80,3.10034,0.544115,2.32977,1.94431,1.71297,1.55873,0.577485,0.526049,0.495315,0.474879,0.520209,0.513744,0.0323783,9.25271,16.0224,1.21341,1.21485,9.89682,8.53069,0.408905,17.7696,15.2022,0.552851,108.44,94.6964,0.303681,0.227138,7.62537,1.43491,0.715016,0.723118,13.1888,1.43491,10.943,9.01834,19.1304,15.7472,7.89948,2.7522,0.358438,0.695083,4.25727,16.7754,0.0970712,0.0154465
4,4.55204,0.00799939,0.35,0.425000,0.409842,2.94425e-05,0.6,0.725000,0.707993,2.3054e-05,80,1.16091,0.709486,0.797712,0.614747,0.504527,0.430862,0.418708,0.374702,0.34991,0.334003,0.386209,0.372083,0.079912,0.669161,1.59816,1.07538,1.1185,0.735047,0.717135,0.107675,1.73763,1.59421,0.16402,108.44,94.6964,0.0374992,0.0237676,0.622254,0.107161,0.0539745,0.0707197,1.42885,0.107161,0.894101,0.831426,1.59209,1.42342,7.43925,2.66171,0.377786,0.677181,4.19836,15.1596,0.0954244,0.0154002
4,3.90419,0.0133438,0.35,0.325000,0.321223,8.90684e-05,0.7,0.575000,0.594829,6.45015e-06,70,1.98515,0.917889,1.7882,1.68923,1.6297,1.58994,0.49876,0.481704,0.472688,0.467112,0.493513,0.49274,0.0768708,1.12225,2.25008,1.03982,1.08948,1.18377,1.18075,0.141943,2.27437,2.17214,0.19817,130.017,102.151,0.0291859,0.0299814,1.07928,0.0745168,0.0088079,0.0134839,2.06528,0.0745168,1.2797,1.2307,2.11392,1.9403,9.13393,4.11587,0.313791,0.581818,3.8589,-9.27651,0.074276,0.0172331
4,3.37528,0.00801426,0.35,0.275000,0.281749,6.96174e-05,0.7,0.625000,0.624486,9.44893e-05,70,4.81224,0.78822,3.82732,3.33693,3.04335,2.8479,0.659565,0.616727,0.591109,0.574066,0.612029,0.610818,0.0304506,14.5507,22.061,1.13897,1.1291,15.1423,13.7717,0.517149,23.3693,21.5632,0.650062,130.017,102.151,0.346591,0.17287,12.7753,2.13508,0.704832,0.453855,19.5386,2.13508,17.0236,14.9465,27.6972,24.5303,9.49211,4.01001,0.275652,0.611538,3.99425,-6.09437,0.0816958,0.017361
4,3.81225,0.0168823,0.35,0.325000,0.322796,9.90234e-05,0.7,0.625000,0.628714,9.0668e-05,70,3.11679,0.430871,2.54943,2.26461,2.09336,1.97904,0.578462,0.541945,0.521119,0.507661,0.544574,0.533309,0.0255211,16.2926,28.1653,1.1483,1.16413,17.0023,15.5597,0.571052,29.7712,26.7021,0.754697,130.017,102.151,0.421841,0.196264,14.1885,1.98785,0.65687,0.722602,24.1944,1.98785,21.6397,18.8451,36.1292,31.0354,8.88259,3.74568,0.314835,0.614096,3.96276,-6.83475,0.0826386,0.0173772
4,4.28246,0.0104452,0.35,0.375000,0.368368,8.73546e-05,0.7,0.625000,0.632718,7.33179e-05,70,2.85525,0.633736,2.42821,2.21473,2.08665,2.00127,0.562379,0.533307,0.517276,0.507118,0.533728,0.521618,0.040456,6.42387,11.4227,1.21665,1.21561,6.71795,5.73898,0.37075,12.2103,10.3939,0.490511,130.017,102.151,0.147338,0.094376,5.27996,0.584282,0.269338,0.378567,9.39667,0.584282,7.09364,5.83046,12.1312,9.97954,8.23017,3.46247,0.358326,0.615775,3.92659,-7.68505,0.0799271,0.0149648
4,3.3721,0.00775372,0.35,0.275000,0.281945,7.33989e-05,0.7,0.675000,0.675531,0.000118997,70,2.27982,0.427164,0.969878,0.311143,-0.0853094,-0.350118,0.52228,0.396363,0.304129,0.233656,0.41529,0.391757,0.0324954,7.28347,13.9455,1.14507,1.155,8.22086,7.56587,0.364672,15.8826,14.2694,0.515094,130.017,102.151,0.50697,0.311663,6.36072,2.55498,0.77644,0.90064,12.0741,2.55498,10.3829,9.06747,17.0436,14.7564,9.4771,3.55192,0.276202,0.661694,4.31551,1.45845,0.09421,0.0175766
4,3.75757,0.0145803,0.35,0.325000,0.326512,9.8602e-05,0.7,0.675000,0.672982,0.000103891,70,2.74187,0.348633,1.66647,1.12717,0.803085,0.586814,0.55502,0.470569,0.414882,0.375401,0.469157,0.461226,0.0230106,18.033,32.4907,1.20336,1.20993,19.4685,16.8664,0.593921,36.2046,31.1016,0.818174,130.017,102.151,0.737653,0.455244,14.9855,4.32778,1.6316,1.43798,26.8533,4.32778,23.2174,19.2938,39.2478,32.4381,8.63977,3.30719,0.317552,0.655982,4.13623,-2.75659,0.0935911,0.0175659
4,4.15452,0.0176948,0.35,0.375000,0.37222,9.82983e-05,0.7,0.675000,0.675802,9.94538e-05,70,2.9555,0.42138,2.19199,1.80605,1.57313,1.41728,0.568687,0.515503,0.483298,0.461703,0.516341,0.508871,0.0261299,15.8932,27.9472,1.24827,1.28271,16.8649,14.0265,0.575661,30.1222,24.4118,0.7901,130.017,102.151,0.462381,0.316076,12.7322,2.53195,0.840208,0.855419,21.7876,2.53195,18.0399,14.4519,31.3002,24.4016,7.89335,3.02408,0.361236,0.656699,4.02656,-5.33475,0.0888171,0.0152146
4,4.57987,0.0116316,0.35,0.425000,0.416549,7.44951e-05,0.7,0.675000,0.675505,8.7562e-05,70,2.88501,0.767238,2.32576,2.04636,1.8788,1.76712,0.564271,0.525748,0.503834,0.489691,0.522972,0.516566,0.0485559,4.7865,8.48263,1.25982,1.25606,5.0642,4.1869,0.329687,9.19594,7.56441,0.437531,130.017,102.151,0.142854,0.0775697,3.79934,0.545119,0.306931,0.260965,6.75339,0.545119,5.27007,4.18318,9.34678,7.44138,7.29947,2.80339,0.402424,0.654169,3.96441,-6.7959,0.088645,0.0152097
4,3.37411,0.00825371,0.35,0.275000,0.281813,7.27098e-05,0.7,0.725000,0.724749,0.000102541,70,3.5079,0.533963,2.42821,1.89391,1.57507,1.36324,0.600421,0.533307,0.491,0.46189,0.5305,0.529866,0.0284182,11.3244,18.8607,1.15729,1.13457,12.2763,11.0494,0.413586,20.8476,19.0939,0.567805,130.017,102.151,0.509741,0.312805,9.7852,2.29223,1.05594,0.695254,16.6236,2.29223,13.7849,11.9113,22.7528,20.054,9.48676,3.1294,0.275657,0.710217,4.63415,8.94982,0.106257,0.0177842
4,3.78046,0.0160642,0.35,0.325000,0.324526,0.000102699,0.7,0.725000,0.725267,0.000103456,70,3.04549,0.371194,1.8657,1.2774,0.924919,0.690145,0.574196,0.488552,0.431538,0.390853,0.485605,0.474772,0.0224336,18.2516,31.7864,1.20612,1.20058,20.1846,17.4879,0.554182,36.7382,31.8638,0.781517,130.017,102.151,0.884463,0.718239,15.1325,4.39381,1.96381,2.16073,26.4757,4.39381,22.7204,18.8376,38.6423,32.1862,8.75751,2.92946,0.316219,0.708111,4.51263,6.09283,0.106365,0.017786
4,4.15619,0.0201197,0.35,0.375000,0.368588,8.36501e-05,0.7,0.725000,0.719586,8.94261e-05,70,3.29673,0.586706,2.0938,1.48846,1.12401,0.880511,0.588857,0.507697,0.453399,0.41452,0.500772,0.50741,0.0330586,10.063,17.0891,1.27186,1.28526,11.3202,9.19868,0.437086,19.7865,15.9862,0.607846,130.017,102.151,0.461044,0.527372,7.91209,2.23943,1.06397,1.03476,13.2962,2.23943,11.3521,8.92562,19.8183,15.4197,8.00633,2.75062,0.356836,0.699069,4.33434,1.90124,0.0978147,0.0154674
4,3.36392,0.00811983,0.35,0.275000,0.280935,7.34785e-05,0.7,0.775000,0.767713,6.44641e-05,70,3.01263,0.583059,1.56921,0.863867,0.445759,0.169112,0.5722,0.461324,0.383207,0.3252,0.468183,0.443683,0.035569,6.41194,11.2058,1.18542,1.14623,7.10697,6.22587,0.308725,12.9441,11.7239,0.440577,130.017,102.151,0.393944,0.192365,5.40898,1.89213,0.754697,0.761867,9.77623,1.89213,8.16324,6.88634,13.5206,11.7957,9.49881,2.76301,0.274284,0.752672,4.91032,15.4426,0.116724,0.0179645
4,3.75845,0.0168258,0.35,0.325000,0.319396,8.62708e-05,0.7,0.775000,0.760416,2.74257e-05,70,3.23416,0.685446,2.10081,1.54808,1.22076,1.00433,0.585301,0.508262,0.459272,0.425371,0.500414,0.496322,0.0392933,5.9234,10.1203,1.22896,1.17164,6.58873,5.60256,0.308012,11.7985,10.4987,0.429726,130.017,102.151,0.355305,0.186064,4.81983,1.23077,0.860927,0.571422,8.63772,1.23077,7.4618,6.07161,12.6942,10.8346,8.89238,2.69125,0.307872,0.742293,4.77751,12.3201,0.115043,0.0179356
4,3.1629,0.00202073,0.4,0.275000,0.291657,1.8398e-05,0.5,0.425000,0.431455,5.79765e-05,400,8.26616,3.35741,7.78545,7.54639,7.40336,7.30818,0.755425,0.745449,0.740178,0.73692,0.74094,0.73286,0.0669436,4.8758,6.45439,1.07154,1.04572,4.96699,4.80443,0.312062,6.72284,6.56318,0.395603,120.391,75.3767,0.0471839,0.0379157,4.55027,0.220501,0.101467,0.155247,6.17217,0.220501,6.8368,6.38035,10.3059,9.85532,8.56579,5.13919,0.284882,0.421765,2.49524,-6.07658,0.0136493,0.0109763
4,3.4685,0.011451,0.4,0.325000,0.324893,9.74544e-05,0.5,0.425000,0.434528,5.16323e-05,400,5.47439,0.882627,5.20503,5.07052,4.98986,4.93612,0.683357,0.674091,0.669258,0.666291,0.670161,0.667623,0.0294982,20.5304,30.0435,1.10166,1.09118,20.9667,19.7418,0.657573,31.1495,29.7703,0.869443,120.391,75.3767,0.280766,0.115196,18.6359,0.760376,0.580005,0.433589,27.533,0.760376,22.5135,20.4359,34.5563,31.6687,8.09267,4.85275,0.316187,0.423131,2.47375,-6.88561,0.0145528,0.0110038
4,3.95765,0.0141866,0.4,0.375000,0.372416,9.87051e-05,0.5,0.425000,0.435772,5.10576e-05,400,7.33593,1.75924,6.98478,6.81015,6.70568,6.63615,0.735355,0.726895,0.722483,0.719775,0.71917,0.721602,0.0410706,13.5163,18.3806,1.13735,1.09917,13.8572,12.6943,0.556061,19.1773,18.2289,0.69431,120.391,75.3767,0.207657,0.0921108,11.884,0.459544,0.473466,0.251363,16.7223,0.459544,14.6474,12.8785,22.8935,20.8281,7.55346,4.53706,0.361195,0.422695,2.46898,-7.06516,0.0148866,0.011014
4,4.34702,0.00670661,0.4,0.425000,0.41715,7.65107e-05,0.5,0.425000,0.439956,2.82249e-05,400,5.54016,2.20173,5.34568,5.24879,5.19076,5.15212,0.68554,0.678996,0.675633,0.673585,0.67311,0.675359,0.0725729,3.91668,5.71328,1.20697,1.15899,4.04948,3.50528,0.314212,5.98968,5.34541,0.394627,120.391,75.3767,0.0848095,0.0252132,3.24506,0.0890113,0.173542,0.0649437,4.92954,0.0890113,3.61395,2.99424,5.72982,4.94381,6.96022,4.17093,0.403461,0.42482,2.44503,-7.96651,0.0359917,0.0110314
4,3.16039,0.00186236,0.4,0.275000,0.292091,1.77718e-05,0.5,0.475000,0.473823,0.000105681,400,8.56935,3.17545,7.27913,6.64713,6.27203,6.02365,0.761324,0.734022,0.718234,0.707945,0.728175,0.721265,0.0602976,5.92309,7.77998,1.15111,1.11046,6.10389,5.44474,0.331892,8.2116,7.63231,0.435472,120.391,75.3767,0.070529,0.0865373,5.14556,0.632164,0.151582,0.237105,7.0061,0.632164,8.4541,7.34433,13.0227,11.7274,8.5438,4.7974,0.285314,0.462525,2.73499,2.94795,0.0251713,0.0113274
4,3.4492,0.0098064,0.4,0.325000,0.327514,9.74396e-05,0.5,0.475000,0.473678,0.000103793,400,4.87629,0.573961,4.43056,4.20866,4.07582,3.98739,0.662021,0.644152,0.634532,0.628521,0.638207,0.633516,0.0218545,33.016,49.8716,1.1079,1.08549,34.1613,32.0999,0.811728,52.9104,50.6064,1.09866,120.391,75.3767,0.69169,0.342005,29.8007,2.18063,1.51377,1.2857,45.9438,2.18063,40.1699,36.2578,62.983,58.0226,7.97079,4.50463,0.318271,0.460634,2.66208,0.203356,0.0250851,0.0113248
4,3.82584,0.0187568,0.4,0.375000,0.374019,0.000100557,0.5,0.475000,0.475354,9.85558e-05,400,4.00943,0.430018,3.73652,3.59996,3.518,3.46334,0.625442,0.612229,0.605261,0.600957,0.608283,0.601086,0.0201097,37.471,59.9112,1.14218,1.14845,38.6941,35.3134,0.911823,63.3765,57.376,1.25906,120.391,75.3767,0.758252,0.312673,32.8065,1.80291,1.56641,1.45094,52.1668,1.80291,45.4149,39.7616,72.4649,63.0978,7.28943,4.1351,0.36218,0.46027,2.59347,-2.37929,0.0254855,0.011337
4,4.19522,0.0193836,0.4,0.425000,0.421726,0.000100761,0.5,0.475000,0.478217,9.67521e-05,400,4.22682,0.609352,3.99339,3.87634,3.806,3.75906,0.635339,0.62469,0.619112,0.61568,0.617936,0.6093,0.02701,23.0262,36.2424,1.17232,1.20001,23.6372,20.9528,0.73787,38.5082,33.1351,1.0125,120.391,75.3767,0.328682,0.192481,19.6416,0.913105,0.83976,1.0484,30.2016,0.913105,23.6873,20.2055,38.3488,31.957,6.63846,3.76253,0.406472,0.460873,2.53655,-4.5216,0.0394058,0.0108165
4,4.54939,0.0126185,0.4,0.475000,0.469505,9.25905e-05,0.5,0.475000,0.481521,8.1585e-05,400,3.77035,0.911827,3.52554,3.4031,3.32963,3.28065,0.613917,0.601357,0.594765,0.590703,0.599082,0.595836,0.0453056,8.14667,13.27,1.23113,1.23334,8.26623,6.90565,0.463345,13.6383,11.4137,0.62401,120.391,75.3767,0.0224107,0.0747076,6.61725,0.340524,0.0769225,0.221701,10.7593,0.340524,7.48462,6.07949,12.2694,9.94803,6.02593,3.39996,0.451178,0.462335,2.48763,-6.36308,0.0396774,0.0107994
